Child_ID	Parent_ID	Kind	Rank	Pos	Source	Note
f_hzcay733faje6	d3480	reflex	1			
f_hzcomum26jzk4	d4395	reflex	1			
f_hzcxmidmzhkbs	d2064	reflex	1			
f_hzd6335om7buc	d3336	variant	1			
f_hzdc35zmt7y7e	d1249	reflex	1			
f_hzddxlhr2wvky	d372	reflex	1			
f_hzdk6jyjpmdcu	d5028	reflex	1			
f_hzdlhb7e2juxi	d3575	reflex	1			
f_hzdyjmiu6nqbm	d4919	reflex	1			
f_hze3hm63wbo72	d3553	reflex	1			
f_hzejxybsn24ci	d2421	reflex	1			
f_hzekzqm2spjla	d3793	reflex	1			
f_hzemnwrbv735q	d1818	reflex	1			
f_hzetcmjw4ghxc	d421	reflex	1			
f_hzf7bte7mrkxm	d2639	reflex	1			
f_hzfamx4vzgf4o	d399	reflex	1			
f_hzfawgg2vbwey	d5433	reflex	1			
f_hzfwyguqbfsyc	d2853	reflex	1			
f_hzfzctswepynm	f_yqgg3mhphfg3u	variant	1			
f_hzgmoul2q5os6	d1247	reflex	1			
f_hzgshpikuf5jk	d101	reflex	1			
f_hzha5m6ismnhq	d3787	reflex	1			
f_hzhdbfd6zusjo	d3683	reflex	1			
f_hzhnhmixoamqe	d2617	reflex	1			
f_hzhrq3it4vit2	188	reflex	1			
f_hzikt3f6emgnu	f_uaxfxtcfvx4lc	reflex	1			
f_hzildv5e5pfoa	d3585	reflex	1			
f_hzitxukonudau	d1520	reflex	1			
f_hzjad7tm4a7vu	d4490	reflex	1			
f_hzjlodo2lyayo	d2618	reflex	1			
f_hzjn2vspdk4dc	d1	reflex	1			
f_hzjtff7er3mwu	d3929	reflex	1			
f_hzjxbjd4c3tfm	d3821	reflex	1			
f_hzkb5wr34jfdy	f_7y3oncxc7sm5q	variant	1			
f_hzkbiv2zg2lua	d2012	reflex	1			
f_hzlnrwybobspm	d5488	reflex	1			
f_hzlqwfhve7dda	d1297	reflex	1			
f_hzmzymx55ikum	d946	reflex	1			
f_hzn2zmmgdukbw	d4023	reflex	1			
f_hzneb54nlrmwy	d4915	variant	1			
f_hzniudmbkrbfq	d5494	reflex	1			
f_hznjrfggxupzg	d3117	reflex	1			
f_hzntwc2zz3ny2	d3511	reflex	1			
f_hzo2bxyom5ik6	d5378	reflex	1			
f_hzobsleab5qoy	d583	reflex	1			
f_hzod67x4lj5ve	d538	reflex	1			
f_hzohfyldtswue	d1123	reflex	1			
f_hzpbm4p43ny4o	d3715	reflex	1			
f_hzpfrjk6gsjnq	2650	borrowed	1			
f_hzphk4dpekrei	d5474	reflex	1			
f_hzpvqkehgsshy	d1985	reflex	1			
f_hzq4z2s4xylea	d3175	reflex	1			
f_hzqacdeznxvwg	d1322	reflex	1			
f_hzqfr7brkmcpm	d3409	reflex	1			
f_hzqqdwv3hrmbq	f_ofb6d6o36gpjo	reflex	1			
f_hzqwk7vncybv6	d3084	reflex	1			
f_hzr2cbp5x535q	d4740	reflex	1			
f_hzrucfahvp6i2	d1	reflex	1			
f_hzrxjsvx27sfo	d482	reflex	1			
f_hzs2ephwmcdaw	d3597	reflex	1			
f_hzscjizkqe5b2	d3988	reflex	1			
f_hzshx7becvp7i	d3583	reflex	1			
f_hzt7dpstd5qga	d4379	reflex	1			
f_hztejzvaotqki	d2560	reflex	1			
f_hztrbmizi4nco	d4687	reflex	1			
f_hztwxv4imybes	f_bdtln7njbjyne	variant	1			
f_hzuftf3afe2ik	d1413	reflex	1			
f_hzuq4klqn2buw	f_lnqowglzyxw44	variant	1			
f_hzvbmmjusra42	d599	reflex	1			
f_hzvuxhjakuy7k	d1823	reflex	1			
f_hzwgs6zml2hey	f_xo33ueuguqlv6	reflex	1			
f_hzwrdnxuakvsg	d2023	reflex	1			
f_hzwy554tboyaa	d2409	reflex	1			
f_hzxedy5bgy75s	f_ogkoetroa3r22	variant	1			
f_hzxquhbkikr6s	d3526	reflex	1			
f_hzxumv3pdwsyk	d516	reflex	1			
f_hzydyz6f2f6yi	d796	reflex	1			
f_hzytuur6yyyl6	d3570	reflex	1			
f_hzzmuwab5rmcc	d3591	reflex	1			
f_hzznwi4cmsouk	d1640	reflex	1			
f_i22g7fyf5r2r6	2639	reflex	1			
f_i22gkifvwnuxm	d1809	reflex	1			
f_i23lyfrmfirai	4661	reflex	1			
f_i23m4qtdtd6ac	f_4hrq4web5cjqc	reflex	1			
f_i23n6p6yd2nno	d221	reflex	1			
f_i23v6ube7wcnq	d916	reflex	1			
f_i2443y3srbql4	d5151	reflex	1			
f_i244icn5sorwa	d4205	reflex	1			
f_i24agfkutjvjo	d3176	reflex	1			
f_i24frbzhlp73c	d97	reflex	1			
f_i24g2pxnnsz44	d4482	reflex	1			
f_i24mo7d65usp2	d4106	reflex	1			
f_i24pl7orva4ac	f_ogjkcdogyaj2c	variant	1			
f_i24ug5rojakwm	d1059	reflex	1			
f_i255pzvnh2vew	d55	reflex	1			
f_i25harprx2w66	d5151	reflex	1			
f_i25mqzzw3577u	d1652	reflex	1			
f_i25qgcmn7r5mq	d2251	reflex	1			
f_i25xn5zpvhwhs	d1372	reflex	1			
f_i25yoyi45ut5o	d5078	reflex	1			
f_i267wbkqqscrk	d1106	reflex	1			
f_i26g63msvk3x2	d5151	reflex	1			
f_i26nhilvdp3as	d1827	reflex	1			
f_i27252lhtchdy	d1728	reflex	1			
f_i27mb7umqtxsi	d2485	reflex	1			
f_i27on2qurp2xa	d4886	reflex	1			
f_i27xq3k6vxv6s	d1	reflex	1			
f_i2aiufag6bjjq	14165	reflex	1			
f_i2aiufag6bjjq	f_rgaybjjwxnrfm	reflex	2			review:auto-alternate
f_i2b6xa6llalkq	d3868	reflex	1			
f_i2ba5h5d6nypm	d618	reflex	1			
f_i2ber5r6jizy2	d958	reflex	1			
f_i2bhqncdwqqn4	d1728	reflex	1			
f_i2bveb73fubhg	d4900	reflex	1			
f_i2c6yzhprvzm2	d2684	reflex	1			
f_i2cdzbq34fqag	d1638	reflex	1			
f_i2ci6yitaqepk	d435	reflex	1			
f_i2co4ep2cceva	d1033	reflex	1			
f_i2cxc7k337zse	d3793	reflex	1			
f_i2dk345oj3pdw	2918	reflex	1			
f_i2dkpuzhlybrq	d1052	reflex	1			
f_i2dq7pxisudzc	f_zqktg3fotlxc4	variant	1			
f_i2dw2vmypq2ya	d5460	reflex	1			
f_i2dwveankx4ls	d723	reflex	1			
f_i2e4ihh7b7eoa	d1774	reflex	1			
f_i2ee6jrq4goms	f_b46svjqi667se	variant	1			
f_i2em2nqjj3mq2	d4058	reflex	1			
f_i2epo3lveisvu	d1867	reflex	1			
f_i2f22r2gqrrbg	d5272	reflex	1			
f_i2f4gigaczlme	d4797	reflex	1			
f_i2fu4noeovwlq	d410	reflex	1			
f_i2fwcxst3p24w	d1979	reflex	1			
f_i2g6mgcick5kq	d4434	reflex	1			
f_i2ga2fqjn3nb6	d4807	reflex	1			
f_i2gd2zuaugpmq	d1972	reflex	1			
f_i2gd7lffygyww	d5553	reflex	1			
f_i2gfffn7h3cd4	13574	reflex	1			
f_i2gjpsbkg3ehi	d5432	reflex	1			
f_i2h2hu5ijods4	d3180	reflex	1			
f_i2ho3nf6brp3g	d4358	reflex	1			
f_i2hohs3bfchyg	f_mydnineieewqc	variant	1			
f_i2hst7tazkvru	d474	reflex	1			
f_i2hu2nn3huujo	d187	reflex	1			
f_i2hywuga3jed6	f_abz26dtoezfq2	variant	1			
f_i2i24w7hbuh2s	d1372	reflex	1			
f_i2i5u4hvtmzow	d4950	reflex	1			
f_i2i6k3kcqp4hs	f_oww4ajyzqs4hi	variant	1			
f_i2ihixbr5kmmo	d4162	reflex	1			
f_i2ij5hsmh3n2m	d5032	reflex	1			
f_i2ijjgjbnevky	d1619	reflex	1			
f_i2ijrijz3c42s	d1	reflex	1			
f_i2j4gumttfgbk	d5151	reflex	1			
f_i2j7l2zrdxtoo	d3419	reflex	1			
f_i2jcqnk3rbk7a	d1249	reflex	1			
f_i2jfdceqmm42y	d4491	reflex	1			
f_i2jlgga45feds	8391	reflex	1			
f_i2jy3sxh336xq	d4117	reflex	1			
f_i2k223ezgfrdk	d3879	reflex	1			
f_i2knthdcgg2ru	6914	reflex	1			
f_i2kpkp5eliz4i	d5073	reflex	1			
f_i2lyp74ttdd26	f_rcitfxasnimqi	variant	1			
f_i2mgbio5wdsf4	d2019	reflex	1			
f_i2minrdkcg3di	d4661	reflex	1			
f_i2mzbtb2wjwcq	d4085	reflex	1			
f_i2noa7ded3g3u	d4395	variant	1			
f_i2nsyydq6slnm	d2956	reflex	1			
f_i2of7mpfqvsa4	d1	reflex	1			
f_i2ooiuerg52kc	d3278	reflex	1			
f_i2p7ece52jwmm	f_ggwrpa6t6myea	variant	1			
f_i2pgswbwcexsw	d4797	reflex	1			
f_i2pvb6bwuk65y	d4834	reflex	1			
f_i2qpfa6b2xdxq	d1212	reflex	1			
f_i2qsutqfoxvw6	d1494	reflex	1			
f_i2r6qyjvsgg32	d2136	reflex	1			
f_i2r6vq4yw5mjo	d321	reflex	1			
f_i2rthkmgxkgfu	d2037	reflex	1			
f_i2sqypdrlwqwc	d5309	reflex	1			
f_i2sxb5ysmukzq	d664	reflex	1			
f_i2t37g2qkdcoo	d5202	reflex	1			
f_i2t5yahkaclui	d5496	reflex	1			
f_i2tbytx2scvec	d1977	variant	1			
f_i2u7tlmoib442	d3691	reflex	1			
f_i2ui2tfobc32g	d1818	reflex	1			
f_i2v7quyyekm5y	d3961	reflex	1			
f_i2vm4jp22c3t6	d3563	reflex	1			
f_i2vn5od4xpzhq	d1147	reflex	1			
f_i2voj572nz2wk	d5320	reflex	1			
f_i2vqiurzrrdbw	d2814	reflex	1			
f_i2vx2euqcg7z6	d764	reflex	1			
f_i2wiznjzlp2pe	d4251	reflex	1			
f_i2xd5ec2tknai	d5415	reflex	1			
f_i2xgmwabm6tb6	d2626	reflex	1			
f_i2xqnkfqu3unc	d5320	reflex	1			
f_i2y2kloinzouy	6913	borrowed	1			
f_i2y4gvu3penlc	d544	reflex	1			
f_i2y6zzx4snwcc	d3291	reflex	1			
f_i2yg34k7hmyzs	d4195	reflex	1			
f_i2ypo6skbvyq2	d1646	reflex	1			
f_i2zapxvmfvcrg	d3936	reflex	1			
f_i2zfpyobjb3rm	d772	reflex	1			
f_i2zkqikopqh62	d1109	reflex	1			
f_i2znoz2thmh2u	d4470	reflex	1			
f_i2zosbjv4g24o	d1865	reflex	1			
f_i32tqvs4wxdl2	f_v7yzpsjaxiusq	variant	1			
f_i32zt5qj24zde	d1479	reflex	1			
f_i33racr7p6m5c	d5496	reflex	1			
f_i33t45jbxc2ra	d3283	reflex	1			
f_i34pukz24dqqw	d946	reflex	1			
f_i34vfvqmdigvq	f_6zz7zll6pgrnc	variant	1			
f_i352cnppfhxdy	d1335	reflex	1			
f_i3572vwkr3yym	d2826	variant	1			
f_i357fsn2cnbde	d1963	reflex	1			
f_i35cd7s7wbb7c	d3753	reflex	1			
f_i35dse6yrd6kk	d5329	reflex	1			
f_i35jsfzoshqni	d227	reflex	1			
f_i35mtjjhsfsza	d4343	reflex	1			
f_i36ff4xmbdzeq	d3541	reflex	1			
f_i36julsqhtqba	d800	reflex	1			
f_i36lh3mzi3hqw	11503	reflex	1			
f_i36megd6sqdec	d4006	reflex	1			
f_i36wquv4ikh2e	d3407	reflex	1			
f_i373edgyq3cti	d3852	reflex	1			
f_i374ssvlny6f4	d4750	reflex	1			
f_i37ho4puttdlq	d5486	reflex	1			
f_i37kbum63rhte	d2004	variant	1			
f_i37pxbkvgtjra	d2524	reflex	1			
f_i37zwvesiully	d2328	reflex	1			
f_i3aifgaz7lh7u	d4281	reflex	1			
f_i3axiuafuirs4	d4465	reflex	1			
f_i3bbkiva6qdb4	d1651	reflex	1			
f_i3bregslmz2sm	d3655	reflex	1			
f_i3col3kdaeapy	d744	reflex	1			
f_i3crnj3di76um	d1109	reflex	1			
f_i3d32e5e37e22	d749	reflex	1			
f_i3dcbu4cnyzxa	d3808	reflex	1			
f_i3dmvgjwsmqnw	d2857	reflex	1			
f_i3e2t4mi75jfw	d5329	reflex	1			
f_i3exrdnesqtdu	d4821	reflex	1			
f_i3f3boxbd2uz2	d665	reflex	1			
f_i3f3x6yey4xf4	d4552	reflex	1			
f_i3fmbgbzrhr5g	d829	reflex	1			
f_i3foh6wtnjnq2	d435	reflex	1			
f_i3gbt2z7mp2v4	d3471	variant	1			
f_i3ggwucnumoao	d4056	reflex	1			
f_i3gut425lry6u	d609	reflex	1			
f_i3gy5wlwbrz3g	d5517	reflex	1			
f_i3hadfr7sypb2	d4711	reflex	1			
f_i3hcfkenyn5ky	d3659	reflex	1			
f_i3huykbftgups	d5018	reflex	1			
f_i3hyksz4lrjwk	d1400	reflex	1			
f_i3i3jasf3ue5u	d1062	reflex	1			
f_i3ib4kagbe63y	f_27osplq55ijrq	variant	1			
f_i3iiayabz3ry4	f_updxcpqhnchwa	variant	1			
f_i3j5pekjhhiym	d1042	reflex	1			
f_i3j6ytnqgvqve	d3101	reflex	1			
f_i3jpfusqdhbaa	d4711	reflex	1			
f_i3jylfkw64meq	4286	reflex	1			
f_i3k7naryq6kzm	d474	reflex	1			
f_i3kdex3fstlm4	f_hivk3vshu4elw	reflex	1			
f_i3kdjtgtub5tq	d88	reflex	1			
f_i3kvzhz2zm5na	d282	reflex	1			
f_i3kwoeerp6aam	d3683	reflex	1			
f_i3kzjnrgqjjlc	d2786	reflex	1			
f_i3l6l2v2yiack	d3213	reflex	1			
f_i3lii6k432xj2	d3638	reflex	1			
f_i3lmmyuzffhcw	d4491	reflex	1			
f_i3lrhakp3he7g	d4411	reflex	1			
f_i3n5bruf54ncg	d4834	reflex	1			
f_i3nkgisymliuo	d327	reflex	1			
f_i3ottdrmma2r4	d2826	reflex	1			
f_i3p4mkau663u4	d4993	reflex	1			
f_i3pj2zmvu4duu	d4016	reflex	1			
f_i3plhuavdfzsi	d4334	variant	1			
f_i3q5kwajzhr7q	d4536	reflex	1			
f_i3qiixrx74gzm	d4242	reflex	1			
f_i3qze3e2joxjg	d3268	reflex	1			
f_i3r27n2ehqtpw	d3263	reflex	1			
f_i3r5zep4cpnyu	d1374	reflex	1			
f_i3rxa5cqqrhz2	f_5swlbgw6oklqi	reflex	1			
f_i3sk5lthoynlu	d583	reflex	1			
f_i3sn2s6otvqky	d236	reflex	1			
f_i3srfjjoiy4so	d839	reflex	1			
f_i3syjb4rrknje	d3122	reflex	1			
f_i3tp55sojfkmg	d4444	reflex	1			
f_i3txksfwwywd6	d3792	reflex	1			
f_i3tzxiacebyte	d3633	reflex	1			
f_i3u5apdba27vg	d2617	reflex	1			
f_i3uijnblw5tpw	d2337	reflex	1			
f_i3uoktuzghwac	d1297	reflex	1			
f_i3uvilbyta6so	d3288	reflex	1			
f_i3vatpxfbgpl4	d1820	reflex	1			
f_i3ve7iat4b2na	f_ug57fybfrujfg	variant	1			
f_i3vjlcj4sjfuq	d4052	reflex	1			
f_i3wgdsebun7zs	d2996	reflex	1			
f_i3wum4oggk4xi	d2559	reflex	1			
f_i3xlocienc2r4	d1079	reflex	1			
f_i3xnwamy2hvsg	d990	reflex	1			
f_i3y4vctoueyre	d3728	reflex	1			
f_i3yfpohu3hphu	d4889	reflex	1			
f_i3yp6irevdrem	d2982	reflex	1			
f_i3zas2p55affy	d5018	reflex	1			
f_i3zea2qwlhece	d4777	reflex	1			
f_i3zzssmma3txc	d2806	reflex	1			
f_i425huui2z2i6	f_unr7amalziduc	variant	1			
f_i425trkpkeezg	f_ev3p3l3likpls	variant	1			
f_i42edfd5mabqy	d2585	reflex	1			
f_i42vuqtr6vbta	d1019	reflex	1			
f_i432d6gdon2tu	d1038	reflex	1			
f_i436yoafl6npg	d2012	reflex	1			
f_i43jkcbaql46y	d1637	reflex	1			
f_i43lpv5jtvy5w	d4446	reflex	1			
f_i44ptjvmhglzs	d4797	reflex	1			
f_i44t2znlfnedw	d4295	reflex	1			
f_i44wbga3ij4ke	d282	reflex	1			
f_i45oi4r22efvw	9920	reflex	1			
f_i462c2jnek23a	d273	reflex	1			
f_i465xxqro4exc	2512	reflex	1			
f_i46ewddu6kt6g	d718	reflex	1			
f_i46mjr4k6sjec	d4304	reflex	1			
f_i46rfpys2krce	d3045	reflex	1			
f_i47eijwmup3ii	d1624	reflex	1			
f_i47fvpjcw7cmq	d4764	reflex	1			
f_i47munbu5clps	d2030	variant	1			
f_i47vl4r6thnq6	4883	reflex	1			
f_i47ylszb7gnhs	d1015	reflex	1			
f_i4aifevyex2mi	d1989	reflex	1			
f_i4andaz2g2wkk	d4722	reflex	1			
f_i4aptcts4m7vw	d4035	reflex	1			
f_i4azi6x3itouu	d2623	reflex	1			
f_i4bgh4efvebkq	d4422	reflex	1			
f_i4bi6cdtskwmk	3998	reflex	1			
f_i4bqduqd3eu4w	d4910	reflex	1			
f_i4bzpjmqh66dk	d4681	reflex	1			
f_i4cq7n4opbpqu	d4460	reflex	1			
f_i4dd36aif4kvc	d2801	reflex	1			
f_i4dk5n2ichvcw	d4649	reflex	1			
f_i4dm363deynmc	d2954	reflex	1			
f_i4dullte5ll56	d1659	reflex	1			
f_i4dyto7fjssog	f_6d3xpxrmascx2	variant	1			
f_i4eifuuplze2m	d2454	reflex	1			
f_i4fco3lzhyzqi	d3020	reflex	1			
f_i4fttmbwr2i2s	d5151	reflex	1			
f_i4gbxha5gpiz2	d1235	reflex	1			
f_i4gj5n7qlklxa	d4016	reflex	1			
f_i4gtmijnlpyni	d5257	reflex	1			
f_i4gvbbwddu6c4	d2433	reflex	1			
f_i4h3zsbcxdcy6	d5489	reflex	1			
f_i4h5i5jn5om5s	d509	reflex	1			
f_i4hhleft6eteg	d450	reflex	1			
f_i4hhycthaeehi	d3361	reflex	1			
f_i4htgzlrv2nea	13551	reflex	1			
f_i4hvsrx2hfyy4	d4205	reflex	1			
f_i4idvtzhkcn4g	d3584	reflex	1			
f_i4iuuceyhql6c	d2687	reflex	1			
f_i4j2o4yyrodvm	d3489	reflex	1			
f_i4j53psks77u2	d2498	reflex	1			
f_i4j6qdyyg6vks	d3584	reflex	1			
f_i4jilejydorxu	4860	reflex	1			
f_i4jk65aizzesq	d3196	reflex	1			
f_i4l246evny3g2	f_o3lmijfz4yffu	variant	1			
f_i4l4zwnzke4r2	d1082	reflex	1			
f_i4lgo7k6dge52	d1109	reflex	1			
f_i4liqjz4ig7tu	d2176	reflex	1			
f_i4lueoq7ono4o	d2782	reflex	1			
f_i4lvym2gen4ha	d4791	variant	1			
f_i4miwgsvky3am	d1278	reflex	1			
f_i4njt55douwpg	f_wlqrqkztfewni	variant	1			
f_i4oed3rsbl56a	d1173	reflex	1			
f_i4oi4wyvrqhmw	d5430	reflex	1			
f_i4omroj73ixqq	d5086	reflex	1			
f_i4oqjmaodz4mk	d4312	reflex	1			
f_i4oxp3x7orv7k	d4235	reflex	1			
f_i4oyvazmirs22	d4345	reflex	1			
f_i4pays5bugseu	4287	reflex	1			
f_i4pr667gu6qjq	d4411	reflex	1			
f_i4pv2k7dk62rs	d2796	reflex	1			
f_i4pvin7ifxoou	d5532	reflex	1			
f_i4pxski4xzmxw	d3128	reflex	1			
f_i4pz2h5uyoqoi	d1489	reflex	1			
f_i4qc5u6rzbs6a	d1134	reflex	1			
f_i4qpuet6oou7g	188	reflex	1			
f_i4rbre2zpq5ve	d2617	reflex	1			
f_i4remlwjaluxc	f_j7lty634bqzue	reflex	1			
f_i4rfpwsdmltnu	d1878	reflex	1			
f_i4rgdkxg4xuew	d1835	reflex	1			
f_i4rmoy67fezfg	d2391	reflex	1			
f_i4rwiv4wrupku	d4536	variant	1			
f_i4sag4gli7pkw	d5151	reflex	1			
f_i4sojpdbb4h6u	d5437	reflex	1			
f_i4ssdqtvwco4w	d2231	reflex	1			
f_i4suw6rzsyauo	d1587	reflex	1			
f_i4t77y4xhxd5u	f_z4swfoi7vp5ki	reflex	1			
f_i4trzhz3xlef4	d4750	reflex	1			
f_i4u5b5a7edkyg	d4722	reflex	1			
f_i4uq3jis7clbo	d4183	reflex	1			
f_i4uwx4q24o6ns	d1992	reflex	1			
f_i4uxnoxciylik	d3688	reflex	1			
f_i4vin7s76e5ks	f_g46vkigfnfag4	variant	1			
f_i4vjnfmoubsu6	d4973	reflex	1			
f_i4w557iioaiiu	d4899	reflex	1			
f_i4wbeh5oj5e6q	d5519	reflex	1			
f_i4wdt4w4kz3lg	d410	reflex	1			
f_i4wi37dw74jsy	d2379	reflex	1			
f_i4wso6nhg4p3c	d3602	reflex	1			
f_i4x6uh3q7ygkc	d868	reflex	1			
f_i4x6wtr5p5r22	d1722	reflex	1			
f_i4xepbhdhik7g	d1882	reflex	1			
f_i4yarlpahrrzu	d3956	reflex	1			
f_i4yoznzihvcds	d1619	reflex	1			
f_i4yuymr2rj6ba	d1975	reflex	1			
f_i4zpvwcbwkcey	d410	reflex	1			
f_i522uqsivchzu	d3699	reflex	1			
f_i5274ro7djs26	d4491	reflex	1			
f_i52omkixkvhtm	d5096	reflex	1			
f_i52q4nvnm3ete	3083	reflex	1			
f_i536m5fhqfw2i	f_2rz77ld4nt4vo	variant	1			
f_i53roabai45qg	13551	reflex	1			
f_i545d7oa5raly	d2360	variant	1			
f_i55c6xsn6ckeu	f_ktnqq2qkwotv2	variant	1			
f_i55jqpsgfqpjw	d5020	reflex	1			
f_i55tm67o6tae2	d3122	reflex	1			
f_i55u7xenncpa2	d851	reflex	1			
f_i562su4rvrem4	d3746	reflex	1			
f_i563l7wihkznq	d4541	reflex	1			
f_i56h2mnpot2pi	d404	reflex	1			
f_i56ls6ela23tc	d2400	reflex	1			
f_i56vrbjg6e4oq	d236	reflex	1			
f_i573r3l7aukum	d1957	reflex	1			
f_i57ijzwoomisg	d3891	reflex	1			
f_i57oia7uhuq6o	d4233	reflex	1			
f_i57wqmsefmz6u	d3621	reflex	1			
f_i5a4lljt4xyqe	d196	reflex	1			
f_i5a7q4fht3qpc	d3821	reflex	1			
f_i5ae2lyyq4s3i	d210	reflex	1			
f_i5avsfs3zk2je	d1927	reflex	1			
f_i5aynul7bkubo	d530	variant	1			
f_i5bnpakfaxc6a	d2054	reflex	1			
f_i5brzygen6paw	d2008	reflex	1			
f_i5by3lnbzirwi	d2781	variant	1			
f_i5cfp4xxmyvgq	d4065	reflex	1			
f_i5chqsnu5qy54	d2522	reflex	1			
f_i5ckveiit7sny	d4886	reflex	1			
f_i5d5lwsr2mgts	d2660	reflex	1			
f_i5dhaapozkk24	d967	reflex	1			
f_i5ducs3lgopfw	3023	reflex	1			
f_i5e5bdj2ngc2m	d3061	reflex	1			
f_i5fgqbisktisk	d5448	reflex	1			
f_i5fgqjtjlrsny	d4616	reflex	1			
f_i5fm7onciwu3k	d2936	reflex	1			
f_i5ggn3yvizb5q	d4469	reflex	1			
f_i5giejolvgnkm	d1840	reflex	1			
f_i5girws5ose2w	d4756	variant	1			
f_i5gjf45svatpa	d4973	reflex	1			
f_i5gpcpensv6tu	d5004	reflex	1			
f_i5gs7jo4aaen2	d1007	reflex	1			
f_i5h32pa52fzfi	d408	reflex	1			
f_i5hlu6gc7pmam	d632	reflex	1			
f_i5hpofjwnc7ne	d1397	reflex	1			
f_i5htu7wv5asba	d609	reflex	1			
f_i5i46lne55h7a	d1479	reflex	1			
f_i5i7mdj75yo2y	f_tqupznnwqddwo	variant	1			
f_i5ibc2mw4txre	d3435	reflex	1			
f_i5ii2dyx6u2x6	d2485	reflex	1			
f_i5iosx47ymbey	d3793	reflex	1			
f_i5iuk4atpnahi	d925	reflex	1			
f_i5ivhbr73azui	d5020	reflex	1			
f_i5jqkgpkv2tkk	d557	reflex	1			
f_i5k3c7c6v7k4m	d1418	reflex	1			
f_i5kmikpti2wnk	f_xfhjx5abdwppk	variant	1			
f_i5ky3x4rwjqus	d1564	reflex	1			
f_i5lhr7iyq47iq	d4924	reflex	1			
f_i5ln5ugzg6nee	d5353	reflex	1			
f_i5lxjswu6gcsw	d1818	reflex	1			
f_i5mvg7nis77uc	d1489	reflex	1			
f_i5n5btc4vmfos	d4893	reflex	1			
f_i5n6zpjruwtiy	d530	reflex	1			
f_i5nepfv667niq	d5439	reflex	1			
f_i5np2x3agrz5u	d1478	reflex	1			
f_i5ny4yhe2ifs2	f_weczvswzudwiq	reflex	1			
f_i5oc6vx67uo3c	d1	reflex	1			
f_i5otjhj35hunm	d4263	reflex	1			
f_i5ovok64gkwjq	f_dmagclfmfilmo	variant	1			
f_i5pausewxulb4	d3152	reflex	1			
f_i5pjrkyuo2q76	d4182	reflex	1			
f_i5q7lhnbu5znk	f_5asut6im2gjgw	variant	1			
f_i5qsr3cksgnu6	f_t2myfqxhet4yc	reflex	1			
f_i5qyug3yhkzvy	5904	reflex	1			
f_i5r4zywjzlicq	d1599	reflex	1			
f_i5rovyiywx746	d117	reflex	1			
f_i5ryssr3ejd2s	d3793	reflex	1			
f_i5rz3bw7hg74k	f_yfmx64s7q2gsu	variant	1			
f_i5s3b3uy4ya5q	d1957	reflex	1			
f_i5sm7rtveslqs	f_tjc77j7lusz42	variant	1			
f_i5sq5qciizary	d1457	reflex	1			
f_i5sy3ek4zqany	d2419	reflex	1			
f_i5tef2uqu4qpw	d1218	reflex	1			
f_i5tngosheysy6	d990	reflex	1			
f_i5ubwio3a5ij6	d2685	reflex	1			
f_i5udynecofr4e	d4761	reflex	1			
f_i5vifbddqfosi	d1374	reflex	1			
f_i5vijhg2fh7gg	d3433	reflex	1			
f_i5viqbpcypcdo	f_vk5weloflasva	derived	1			
f_i5vnraf73tzgq	d4361	reflex	1			
f_i5vramjhositw	d3766	reflex	1			
f_i5vsen653j43q	d2736	reflex	1			
f_i5vtrtxphcwme	d3595	reflex	1			
f_i5wk3aovfr4e4	d158	reflex	1			
f_i5wvl7zhmi4xa	d5077	reflex	1			
f_i5x2uf6qoal6k	f_2sckel54zfveq	variant	1			
f_i5x4q6ryaxw6g	f_h6tlrhlvqtzps	variant	1			
f_i5xc3t6ikhiri	d4146	reflex	1			
f_i5xlpwtenyhig	d492	reflex	1			
f_i5xnqn2n4cmwm	d3433	reflex	1			
f_i5xq6aj4psrz4	d2698	reflex	1			
f_i5y5kwcy5htaw	d2206	reflex	1			
f_i5yzlrhluivxq	d4878	reflex	1			
f_i622dvxaiil42	d3655	reflex	1			
f_i62ig6gxr7em2	d1306	reflex	1			
f_i62pgp7dvmrqc	d3246	reflex	1			
f_i62rfkzldcpgi	3257	reflex	1			
f_i62x2jfhfkh3k	d578	reflex	1			
f_i62ym3u3fkyvq	d5356	reflex	1			
f_i63hue3krhdyu	d2079	reflex	1			
f_i63n4f246m2v4	d1192	reflex	1			
f_i63oqiueqh3jm	f_t3ryjlfosipw2	reflex	1			
f_i63s7ksysj6aw	d555	reflex	1			
f_i647ng2pbinem	d4841	reflex	1			
f_i64rfog225rww	4860	reflex	1			
f_i653rcmgginzg	d3583	reflex	1			
f_i654vj5ap4wju	d2233	reflex	1			
f_i65feketwexbs	d4211	reflex	1			
f_i65sut6prjypo	d4188	reflex	1			
f_i65ylutefv6tq	d2870	reflex	1			
f_i663mzlq4ymcg	d4224	reflex	1			
f_i66chih26oqzy	d444	reflex	1			
f_i66lglonjcfkk	d710	reflex	1			
f_i66nqov2fbfoy	d5030	reflex	1			
f_i66qzba7dwzam	d4655	reflex	1			
f_i66t6oddutn6s	d2151	reflex	1			
f_i672quadnzufs	d2289	reflex	1			
f_i674kkdzqerai	d3069	reflex	1			
f_i677pfu32hkki	d233	reflex	1			
f_i67h5tioihwas	d698	reflex	1			
f_i67jequutbc4k	491	reflex	1			
f_i67oep3si6ldy	d5409	reflex	1			
f_i67ph33zuxvpe	d657	reflex	1			
f_i67tz57zle2fc	d4997	reflex	1			
