family_id	language	forms	analysis	unresolved	scope
8047	Sv	"[{""form"": ""parãṛó"", ""outcome"": ""syllable-marked@-1"", ""source"": ""CDIAL"", ""dialect"": ""Sv"", ""gloss"": ""white"", ""record_id"": ""f_ywryunyo3efre"", ""excluded"": """"}, {""form"": ""paṛaṇ-o"", ""outcome"": ""unmarked"", ""source"": ""knobloch2020sauji"", ""dialect"": ""HKAT-sdg"", ""gloss"": ""white"", ""record_id"": ""f_4stobeuvtq4em"", ""excluded"": """"}]"	Palula paṇáaru has early accent on the final root syllable before u, while the old principal adjective is initially accented. Old later a was short, so extension-driven root-final accent plus open-syllable lengthening predicts the modern locus and new aa; old first ā has shortened. Kalkoti pänär and Sauji parãṛó represent additional vowel and ending histories. The old alternate pāṇḍurá must remain visible.	Distinguish the two old formations and derive shortening of the initial vowel independently.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8047	Kalk	"[{""form"": ""pänär"", ""outcome"": ""unmarked"", ""source"": ""kalkoti"", ""dialect"": ""HKAT-xka"", ""gloss"": ""white"", ""record_id"": ""f_njdwecjia3yo4"", ""excluded"": """"}]"	Palula paṇáaru has early accent on the final root syllable before u, while the old principal adjective is initially accented. Old later a was short, so extension-driven root-final accent plus open-syllable lengthening predicts the modern locus and new aa; old first ā has shortened. Kalkoti pänär and Sauji parãṛó represent additional vowel and ending histories. The old alternate pāṇḍurá must remain visible.	Distinguish the two old formations and derive shortening of the initial vowel independently.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8047	Kund	[]	Palula paṇáaru has early accent on the final root syllable before u, while the old principal adjective is initially accented. Old later a was short, so extension-driven root-final accent plus open-syllable lengthening predicts the modern locus and new aa; old first ā has shortened. Kalkoti pänär and Sauji parãṛó represent additional vowel and ending histories. The old alternate pāṇḍurá must remain visible.	Distinguish the two old formations and derive shortening of the initial vowel independently.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8047	bro	[]	Palula paṇáaru has early accent on the final root syllable before u, while the old principal adjective is initially accented. Old later a was short, so extension-driven root-final accent plus open-syllable lengthening predicts the modern locus and new aa; old first ā has shortened. Kalkoti pänär and Sauji parãṛó represent additional vowel and ending histories. The old alternate pāṇḍurá must remain visible.	Distinguish the two old formations and derive shortening of the initial vowel independently.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8047	Ush	[]	Palula paṇáaru has early accent on the final root syllable before u, while the old principal adjective is initially accented. Old later a was short, so extension-driven root-final accent plus open-syllable lengthening predicts the modern locus and new aa; old first ā has shortened. Kalkoti pänär and Sauji parãṛó represent additional vowel and ending histories. The old alternate pāṇḍurá must remain visible.	Distinguish the two old formations and derive shortening of the initial vowel independently.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8156	Sh	"[{""form"": ""phĭčīlŭ"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""Sh"", ""gloss"": ""smooth"", ""record_id"": ""f_yell5sbx7ovwy"", ""excluded"": """"}, {""form"": ""phičílo"", ""outcome"": ""S@-2"", ""source"": ""degener-shina2008"", ""dialect"": ""gil"", ""gloss"": ""beautiful, pretty"", ""record_id"": ""f_srd7xbbp4h3qo"", ""excluded"": """"}]"	Gilgit phičílo has short accent on the final root syllable before o, matching the extended-adjective locus pattern. Slippery/smooth to pretty is a plausible semantic development. The older phičīlu differs in quantity, so a long-root inference needs source checking; the modern short accent itself is clear.	The historical -ila adjective versus later extension must be specified; no claim of inherited old long ī is justified.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8156	Phal	[]	Gilgit phičílo has short accent on the final root syllable before o, matching the extended-adjective locus pattern. Slippery/smooth to pretty is a plausible semantic development. The older phičīlu differs in quantity, so a long-root inference needs source checking; the modern short accent itself is clear.	The historical -ila adjective versus later extension must be specified; no claim of inherited old long ī is justified.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8156	Sv	[]	Gilgit phičílo has short accent on the final root syllable before o, matching the extended-adjective locus pattern. Slippery/smooth to pretty is a plausible semantic development. The older phičīlu differs in quantity, so a long-root inference needs source checking; the modern short accent itself is clear.	The historical -ila adjective versus later extension must be specified; no claim of inherited old long ī is justified.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8156	Kalk	[]	Gilgit phičílo has short accent on the final root syllable before o, matching the extended-adjective locus pattern. Slippery/smooth to pretty is a plausible semantic development. The older phičīlu differs in quantity, so a long-root inference needs source checking; the modern short accent itself is clear.	The historical -ila adjective versus later extension must be specified; no claim of inherited old long ī is justified.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8156	Kund	[]	Gilgit phičílo has short accent on the final root syllable before o, matching the extended-adjective locus pattern. Slippery/smooth to pretty is a plausible semantic development. The older phičīlu differs in quantity, so a long-root inference needs source checking; the modern short accent itself is clear.	The historical -ila adjective versus later extension must be specified; no claim of inherited old long ī is justified.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8156	bro	[]	Gilgit phičílo has short accent on the final root syllable before o, matching the extended-adjective locus pattern. Slippery/smooth to pretty is a plausible semantic development. The older phičīlu differs in quantity, so a long-root inference needs source checking; the modern short accent itself is clear.	The historical -ila adjective versus later extension must be specified; no claim of inherited old long ī is justified.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8156	Ush	"[{""form"": ""pi'cɛlo"", ""outcome"": ""stress-marked@-2"", ""source"": ""rensch-decker-hallberg1992"", ""dialect"": ""SSNP-ushojo-USH"", ""gloss"": ""smooth"", ""record_id"": ""f_pughoivqsc3v6"", ""excluded"": """"}]"	Gilgit phičílo has short accent on the final root syllable before o, matching the extended-adjective locus pattern. Slippery/smooth to pretty is a plausible semantic development. The older phičīlu differs in quantity, so a long-root inference needs source checking; the modern short accent itself is clear.	The historical -ila adjective versus later extension must be specified; no claim of inherited old long ī is justified.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8283	Sh	"[{""form"": ""pŭrōnṷ"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""gil"", ""gloss"": ""old, ancient"", ""record_id"": ""f_i4qslec4kelnc"", ""excluded"": """"}, {""form"": ""prōṇṷ"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""gur"", ""gloss"": ""old, ancient"", ""record_id"": ""f_bpxlac3th646o"", ""excluded"": """"}, {""form"": ""pōṇṷ"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""koh"", ""gloss"": ""old, ancient"", ""record_id"": ""f_gkophntaz32em"", ""excluded"": """"}, {""form"": ""ˈpòoṇo"", ""outcome"": ""F@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Gupis"", ""gloss"": ""old"", ""record_id"": ""f_r3nxykyvietn6"", ""excluded"": """"}, {""form"": ""ˈpòoṇo"", ""outcome"": ""F@-2"", ""source"": ""backstrom1992"", ""dialect"": ""punl"", ""gloss"": ""old"", ""record_id"": ""f_7ehuydcdfsq4g"", ""excluded"": """"}, {""form"": ""ˈprono̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""HunzaNasirabad"", ""gloss"": ""old"", ""record_id"": ""f_auyr3gdbpnc2a"", ""excluded"": """"}, {""form"": ""ˈpròono"", ""outcome"": ""F@-2"", ""source"": ""backstrom1992"", ""dialect"": ""NagarThol"", ""gloss"": ""old"", ""record_id"": ""f_n3xs3uw7i3av4"", ""excluded"": """"}, {""form"": ""ˈprono̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""NagarChalt"", ""gloss"": ""old"", ""record_id"": ""f_f3fjrlyk3kluk"", ""excluded"": """"}, {""form"": ""ˈpròono̱"", ""outcome"": ""F@-2"", ""source"": ""backstrom1992"", ""dialect"": ""gil"", ""gloss"": ""old"", ""record_id"": ""f_7rg3p64gvvowe"", ""excluded"": """"}, {""form"": ""ˈprono̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Haramosh"", ""gloss"": ""old"", ""record_id"": ""f_xysjvicaq4yw2"", ""excluded"": """"}, {""form"": ""ˈprono̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Bagrot"", ""gloss"": ""old"", ""record_id"": ""f_qz47gtzgbfp7q"", ""excluded"": """"}, {""form"": ""ˈpoṇo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Bunji"", ""gloss"": ""old"", ""record_id"": ""f_tmsac7mtr72aw"", ""excluded"": """"}, {""form"": ""ˈprooṇo̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Rondu"", ""gloss"": ""old"", ""record_id"": ""f_bnkdtatu6eglk"", ""excluded"": """"}, {""form"": ""ˈproṇo̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Gahorabad"", ""gloss"": ""old"", ""record_id"": ""f_jtwarkbucbglo"", ""excluded"": """"}, {""form"": ""poṇo̱"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Gahorabad"", ""gloss"": ""old"", ""record_id"": ""f_xlctlq4vh4fde"", ""excluded"": """"}, {""form"": ""ˈprono̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""DashkinAstor"", ""gloss"": ""old"", ""record_id"": ""f_y6sq4jiyjmdo6"", ""excluded"": """"}, {""form"": ""ˈprono"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Astor"", ""gloss"": ""old"", ""record_id"": ""f_2dqv4u7zurt7y"", ""excluded"": """"}, {""form"": ""ˈprooṇo̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""KachuraJel"", ""gloss"": ""old"", ""record_id"": ""f_wtuzpj7c4pqbg"", ""excluded"": """"}, {""form"": ""ˈpròoṇo̱"", ""outcome"": ""F@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Satpara"", ""gloss"": ""old"", ""record_id"": ""f_hskkfozlaji6g"", ""excluded"": """"}, {""form"": ""ˈproṇo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Gultari"", ""gloss"": ""old"", ""record_id"": ""f_pohldak4p2b2g"", ""excluded"": """"}, {""form"": ""ˈprono"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Kharmang"", ""gloss"": ""old"", ""record_id"": ""f_uuidrqd6qbtj2"", ""excluded"": """"}, {""form"": ""ˈproṇo̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""ChilasKhinar"", ""gloss"": ""old"", ""record_id"": ""f_dbgdkjupizdy2"", ""excluded"": """"}, {""form"": ""ˈpoṇo̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""ChilasKhinar"", ""gloss"": ""old"", ""record_id"": ""f_tyj3aem3vmrfu"", ""excluded"": """"}, {""form"": ""ˈpoṇo̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""ChilasJelil"", ""gloss"": ""old"", ""record_id"": ""f_jwobmcqnosdfw"", ""excluded"": """"}, {""form"": ""ˈpõṇo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Darel"", ""gloss"": ""old"", ""record_id"": ""f_pstav7phppaym"", ""excluded"": """"}, {""form"": ""ˈpoṇo̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Tangir"", ""gloss"": ""old"", ""record_id"": ""f_2p6ltlnzmvbs2"", ""excluded"": """"}, {""form"": ""ˈpoṇo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Sazin"", ""gloss"": ""old"", ""record_id"": ""f_funomn4huvbce"", ""excluded"": """"}, {""form"": ""ˈpoṇo̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Harban"", ""gloss"": ""old"", ""record_id"": ""f_5vr3cotazm5sm"", ""excluded"": """"}, {""form"": ""ˈpoṇo̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Jalkot"", ""gloss"": ""old"", ""record_id"": ""f_hgrzutflcehy4"", ""excluded"": """"}, {""form"": ""ˈpòoṇo̱"", ""outcome"": ""F@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Jalkot"", ""gloss"": ""old"", ""record_id"": ""f_yghr5tmv7fsqc"", ""excluded"": """"}, {""form"": ""ˈpoṇo̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""pales"", ""gloss"": ""old"", ""record_id"": ""f_fdmsw22gxyadu"", ""excluded"": """"}, {""form"": ""ˈpoṇo̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Kolai"", ""gloss"": ""old"", ""record_id"": ""f_vgjnusseul3po"", ""excluded"": """"}, {""form"": ""ˈpòoṇo̱"", ""outcome"": ""F@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Kolai"", ""gloss"": ""old"", ""record_id"": ""f_z45yi6qlqnbea"", ""excluded"": """"}, {""form"": ""puróono"", ""outcome"": ""E@-2"", ""source"": ""degener-shina2008"", ""dialect"": ""gil"", ""gloss"": ""old"", ""record_id"": ""f_7xc5vdqk2ywvo"", ""excluded"": """"}, {""form"": ""pró:no"", ""outcome"": ""stress-marked@-2"", ""source"": ""rajapurohit2012"", ""dialect"": ""dr"", ""gloss"": ""Old"", ""record_id"": ""f_cynyvim7lzyfw"", ""excluded"": """"}]"	Palula puróoṇu/Biori purúuṇu and Gilgit puróono have early accent on the final root syllable before the gender ending, against old final accent. The old long ā and its raised/rounded reflexes independently support a root-accented stage before the vowel changes. This is a clear multisyllabic extended-adjective comparison, unlike ordinary long-root apocope.	The source of the extension is reconstructed; shorter Kohistani forms must be derived after the shared accent assignment rather than treated as identical citation shapes.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8283	Phal	"[{""form"": ""purṓṇo"", ""outcome"": ""syllable-marked@-2"", ""source"": ""CDIAL"", ""dialect"": ""Phal"", ""gloss"": ""old, ancient"", ""record_id"": ""f_mm7s6hfjp47yq"", ""excluded"": """"}, {""form"": ""puróoṇu"", ""outcome"": ""E@-2"", ""source"": ""liljegren"", ""dialect"": ""Phal"", ""gloss"": ""old"", ""record_id"": ""f_ff4rkot57t4uy"", ""excluded"": """"}, {""form"": ""purúuṇu"", ""outcome"": ""E@-2"", ""source"": ""liljegren"", ""dialect"": ""biori"", ""gloss"": ""old"", ""record_id"": ""f_2qalct2ama34g"", ""excluded"": """"}]"	Palula puróoṇu/Biori purúuṇu and Gilgit puróono have early accent on the final root syllable before the gender ending, against old final accent. The old long ā and its raised/rounded reflexes independently support a root-accented stage before the vowel changes. This is a clear multisyllabic extended-adjective comparison, unlike ordinary long-root apocope.	The source of the extension is reconstructed; shorter Kohistani forms must be derived after the shared accent assignment rather than treated as identical citation shapes.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8283	Sv	[]	Palula puróoṇu/Biori purúuṇu and Gilgit puróono have early accent on the final root syllable before the gender ending, against old final accent. The old long ā and its raised/rounded reflexes independently support a root-accented stage before the vowel changes. This is a clear multisyllabic extended-adjective comparison, unlike ordinary long-root apocope.	The source of the extension is reconstructed; shorter Kohistani forms must be derived after the shared accent assignment rather than treated as identical citation shapes.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8283	Kalk	[]	Palula puróoṇu/Biori purúuṇu and Gilgit puróono have early accent on the final root syllable before the gender ending, against old final accent. The old long ā and its raised/rounded reflexes independently support a root-accented stage before the vowel changes. This is a clear multisyllabic extended-adjective comparison, unlike ordinary long-root apocope.	The source of the extension is reconstructed; shorter Kohistani forms must be derived after the shared accent assignment rather than treated as identical citation shapes.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8283	Kund	"[{""form"": ""purān"", ""outcome"": ""unmarked"", ""source"": ""kund"", ""dialect"": ""Kund"", ""gloss"": ""old"", ""record_id"": ""f_ohmzbtlpw4dw2"", ""excluded"": """"}]"	Palula puróoṇu/Biori purúuṇu and Gilgit puróono have early accent on the final root syllable before the gender ending, against old final accent. The old long ā and its raised/rounded reflexes independently support a root-accented stage before the vowel changes. This is a clear multisyllabic extended-adjective comparison, unlike ordinary long-root apocope.	The source of the extension is reconstructed; shorter Kohistani forms must be derived after the shared accent assignment rather than treated as identical citation shapes.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8283	bro	[]	Palula puróoṇu/Biori purúuṇu and Gilgit puróono have early accent on the final root syllable before the gender ending, against old final accent. The old long ā and its raised/rounded reflexes independently support a root-accented stage before the vowel changes. This is a clear multisyllabic extended-adjective comparison, unlike ordinary long-root apocope.	The source of the extension is reconstructed; shorter Kohistani forms must be derived after the shared accent assignment rather than treated as identical citation shapes.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8283	Ush	"[{""form"": ""pu'roːno"", ""outcome"": ""stress-marked@-2"", ""source"": ""rensch-decker-hallberg1992"", ""dialect"": ""SSNP-ushojo-USH"", ""gloss"": ""old"", ""record_id"": ""f_gpapd6uk557oo"", ""excluded"": """"}]"	Palula puróoṇu/Biori purúuṇu and Gilgit puróono have early accent on the final root syllable before the gender ending, against old final accent. The old long ā and its raised/rounded reflexes independently support a root-accented stage before the vowel changes. This is a clear multisyllabic extended-adjective comparison, unlike ordinary long-root apocope.	The source of the extension is reconstructed; shorter Kohistani forms must be derived after the shared accent assignment rather than treated as identical citation shapes.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8330	Sh	"[{""form"": ""pūrṷ"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""Sh"", ""gloss"": ""complete, correct, all"", ""record_id"": ""f_zryjr3d63wzc2"", ""excluded"": """"}, {""form"": ""ˈpurɑ"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Gupis"", ""gloss"": ""whole"", ""record_id"": ""f_jee2k6rzs7ewm"", ""excluded"": """"}, {""form"": ""ˈpùuro"", ""outcome"": ""F@-2"", ""source"": ""backstrom1992"", ""dialect"": ""punl"", ""gloss"": ""whole"", ""record_id"": ""f_ehbpylq4xlrvc"", ""excluded"": """"}, {""form"": ""ˈpùuro"", ""outcome"": ""F@-2"", ""source"": ""backstrom1992"", ""dialect"": ""NagarThol"", ""gloss"": ""whole"", ""record_id"": ""f_ej254eqf66fqe"", ""excluded"": """"}, {""form"": ""ˈpuro"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""gil"", ""gloss"": ""whole"", ""record_id"": ""f_6rwa7cz4mg3tk"", ""excluded"": """"}, {""form"": ""ˈpuuro"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Haramosh"", ""gloss"": ""whole"", ""record_id"": ""f_4jhmpozviush2"", ""excluded"": """"}, {""form"": ""ˈpùuro"", ""outcome"": ""F@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Bunji"", ""gloss"": ""whole"", ""record_id"": ""f_tmewxr2mxen6k"", ""excluded"": """"}, {""form"": ""ˈpuro"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Rondu"", ""gloss"": ""whole"", ""record_id"": ""f_h4utgigsy4g4w"", ""excluded"": """"}, {""form"": ""puuro"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Gahorabad"", ""gloss"": ""whole"", ""record_id"": ""f_jbc7q4suftyhc"", ""excluded"": """"}, {""form"": ""ˈpuuro̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""DashkinAstor"", ""gloss"": ""whole"", ""record_id"": ""f_zileosoqp3rfg"", ""excluded"": """"}, {""form"": ""ˈpuuro̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Astor"", ""gloss"": ""whole"", ""record_id"": ""f_yvs5wwuqqd4ls"", ""excluded"": """"}, {""form"": ""ˈpùuro̱"", ""outcome"": ""F@-2"", ""source"": ""backstrom1992"", ""dialect"": ""KachuraJel"", ""gloss"": ""whole"", ""record_id"": ""f_azjcvcbtepgd6"", ""excluded"": """"}, {""form"": ""ˈpuuṇo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Gultari"", ""gloss"": ""whole"", ""record_id"": ""f_ukqwvh5p5pqau"", ""excluded"": """"}, {""form"": ""ˈpuuro"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""ChilasKhinar"", ""gloss"": ""whole"", ""record_id"": ""f_jgt7r7i2xhw6q"", ""excluded"": """"}, {""form"": ""ˈpuuro"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""ChilasJelil"", ""gloss"": ""whole"", ""record_id"": ""f_ihn2s4iqzmjre"", ""excluded"": """"}, {""form"": ""ˈpʰuro"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Darel"", ""gloss"": ""whole"", ""record_id"": ""f_nzm27opgj44ng"", ""excluded"": """"}, {""form"": ""puuro"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Kolai"", ""gloss"": ""whole"", ""record_id"": ""f_v4x4vpss3cmfi"", ""excluded"": """"}, {""form"": ""púuro"", ""outcome"": ""E@-2"", ""source"": ""degener-shina2008"", ""dialect"": ""gil"", ""gloss"": ""whole, all; fulfilled"", ""record_id"": ""f_klhmiporttwf6"", ""excluded"": """"}]"	Gilgit púuro ‘whole’ has early long root prominence before o. The old filling/flood noun and its ka derivative offer a morphological route to the adjective, distinct from automatically identifying the word with pūrṇa. Since the input citation lacks accent, this supports the extended adjective outcome but not a claim about inherited barytonesis.	Confirm the source's selected immediate formation and compare full paradigms in the competing families.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8330	Phal	[]	Gilgit púuro ‘whole’ has early long root prominence before o. The old filling/flood noun and its ka derivative offer a morphological route to the adjective, distinct from automatically identifying the word with pūrṇa. Since the input citation lacks accent, this supports the extended adjective outcome but not a claim about inherited barytonesis.	Confirm the source's selected immediate formation and compare full paradigms in the competing families.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8330	Sv	[]	Gilgit púuro ‘whole’ has early long root prominence before o. The old filling/flood noun and its ka derivative offer a morphological route to the adjective, distinct from automatically identifying the word with pūrṇa. Since the input citation lacks accent, this supports the extended adjective outcome but not a claim about inherited barytonesis.	Confirm the source's selected immediate formation and compare full paradigms in the competing families.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8330	Kalk	[]	Gilgit púuro ‘whole’ has early long root prominence before o. The old filling/flood noun and its ka derivative offer a morphological route to the adjective, distinct from automatically identifying the word with pūrṇa. Since the input citation lacks accent, this supports the extended adjective outcome but not a claim about inherited barytonesis.	Confirm the source's selected immediate formation and compare full paradigms in the competing families.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8330	Kund	[]	Gilgit púuro ‘whole’ has early long root prominence before o. The old filling/flood noun and its ka derivative offer a morphological route to the adjective, distinct from automatically identifying the word with pūrṇa. Since the input citation lacks accent, this supports the extended adjective outcome but not a claim about inherited barytonesis.	Confirm the source's selected immediate formation and compare full paradigms in the competing families.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8330	bro	[]	Gilgit púuro ‘whole’ has early long root prominence before o. The old filling/flood noun and its ka derivative offer a morphological route to the adjective, distinct from automatically identifying the word with pūrṇa. Since the input citation lacks accent, this supports the extended adjective outcome but not a claim about inherited barytonesis.	Confirm the source's selected immediate formation and compare full paradigms in the competing families.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
8330	Ush	[]	Gilgit púuro ‘whole’ has early long root prominence before o. The old filling/flood noun and its ka derivative offer a morphological route to the adjective, distinct from automatically identifying the word with pūrṇa. Since the input citation lacks accent, this supports the extended adjective outcome but not a claim about inherited barytonesis.	Confirm the source's selected immediate formation and compare full paradigms in the competing families.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
