family_id	input_family	language	dialect	source	form	gloss	notation	position_from_right	outcome	status	exclusion	record_id	analysis
6368	dīrghá	Sh	ChilasJelil	backstrom1992	ˈẓ̌igo̱	long	survey-phonetic	2	stress-marked@-2	penultimate		f_vvqkz4a4sjtd2	Palula dhrígu and Shina ẓígo/j̣ígu have short root accent before the gender vowel, against the old final-accented adjective. Root-final accent assignment explains locus, while old ī shortening before the rg(h) history is independently required. Newer Kalkoti dríg has H associated with final-vowel loss, whereas the older unmarked drig is not itself evidence of no H. Kundal drī̌g is another distinct quantity outcome.
6368	dīrghá	Sh	Darel	backstrom1992	ˈẓ̌ɪ̱go	long	survey-phonetic	2	stress-marked@-2	penultimate		f_6ni7aedjrcy24	Palula dhrígu and Shina ẓígo/j̣ígu have short root accent before the gender vowel, against the old final-accented adjective. Root-final accent assignment explains locus, while old ī shortening before the rg(h) history is independently required. Newer Kalkoti dríg has H associated with final-vowel loss, whereas the older unmarked drig is not itself evidence of no H. Kundal drī̌g is another distinct quantity outcome.
6368	dīrghá	Sh	Tangir	backstrom1992	ˈẓ̌ɪgo	long	survey-phonetic	2	stress-marked@-2	penultimate		f_44y464mreksrc	Palula dhrígu and Shina ẓígo/j̣ígu have short root accent before the gender vowel, against the old final-accented adjective. Root-final accent assignment explains locus, while old ī shortening before the rg(h) history is independently required. Newer Kalkoti dríg has H associated with final-vowel loss, whereas the older unmarked drig is not itself evidence of no H. Kundal drī̌g is another distinct quantity outcome.
6368	dīrghá	Sh	Sazin	backstrom1992	ˈẓ̌igo	long	survey-phonetic	2	stress-marked@-2	penultimate		f_qkfuhivtvli4m	Palula dhrígu and Shina ẓígo/j̣ígu have short root accent before the gender vowel, against the old final-accented adjective. Root-final accent assignment explains locus, while old ī shortening before the rg(h) history is independently required. Newer Kalkoti dríg has H associated with final-vowel loss, whereas the older unmarked drig is not itself evidence of no H. Kundal drī̌g is another distinct quantity outcome.
6368	dīrghá	Sh	Harban	backstrom1992	ˈẓ̌igo	long	survey-phonetic	2	stress-marked@-2	penultimate		f_h4na2j2hkq5ik	Palula dhrígu and Shina ẓígo/j̣ígu have short root accent before the gender vowel, against the old final-accented adjective. Root-final accent assignment explains locus, while old ī shortening before the rg(h) history is independently required. Newer Kalkoti dríg has H associated with final-vowel loss, whereas the older unmarked drig is not itself evidence of no H. Kundal drī̌g is another distinct quantity outcome.
6368	dīrghá	Sh	Jalkot	backstrom1992	ˈẓ̌i̱go̱	long	survey-phonetic	2	stress-marked@-2	penultimate		f_b3jppnizdlzxm	Palula dhrígu and Shina ẓígo/j̣ígu have short root accent before the gender vowel, against the old final-accented adjective. Root-final accent assignment explains locus, while old ī shortening before the rg(h) history is independently required. Newer Kalkoti dríg has H associated with final-vowel loss, whereas the older unmarked drig is not itself evidence of no H. Kundal drī̌g is another distinct quantity outcome.
6368	dīrghá	Sh	Jalkot	backstrom1992	ˈẓ̌ʊgo̱	long	survey-phonetic	2	stress-marked@-2	penultimate		f_v7fetw2xb5cc4	Palula dhrígu and Shina ẓígo/j̣ígu have short root accent before the gender vowel, against the old final-accented adjective. Root-final accent assignment explains locus, while old ī shortening before the rg(h) history is independently required. Newer Kalkoti dríg has H associated with final-vowel loss, whereas the older unmarked drig is not itself evidence of no H. Kundal drī̌g is another distinct quantity outcome.
6368	dīrghá	Sh	pales	backstrom1992	ˈẓ̌ɪgo̱	long	survey-phonetic	2	stress-marked@-2	penultimate		f_6cr6qh56tc7wi	Palula dhrígu and Shina ẓígo/j̣ígu have short root accent before the gender vowel, against the old final-accented adjective. Root-final accent assignment explains locus, while old ī shortening before the rg(h) history is independently required. Newer Kalkoti dríg has H associated with final-vowel loss, whereas the older unmarked drig is not itself evidence of no H. Kundal drī̌g is another distinct quantity outcome.
6368	dīrghá	Sh	pales	backstrom1992	ˈẓ̌ʊgo̱	long	survey-phonetic	2	stress-marked@-2	penultimate		f_ojzzk4msyr32w	Palula dhrígu and Shina ẓígo/j̣ígu have short root accent before the gender vowel, against the old final-accented adjective. Root-final accent assignment explains locus, while old ī shortening before the rg(h) history is independently required. Newer Kalkoti dríg has H associated with final-vowel loss, whereas the older unmarked drig is not itself evidence of no H. Kundal drī̌g is another distinct quantity outcome.
6368	dīrghá	Sh	Kolai	backstrom1992	ˈẓ̌ɪgo̱	long	survey-phonetic	2	stress-marked@-2	penultimate		f_aez2544aozm6c	Palula dhrígu and Shina ẓígo/j̣ígu have short root accent before the gender vowel, against the old final-accented adjective. Root-final accent assignment explains locus, while old ī shortening before the rg(h) history is independently required. Newer Kalkoti dríg has H associated with final-vowel loss, whereas the older unmarked drig is not itself evidence of no H. Kundal drī̌g is another distinct quantity outcome.
6368	dīrghá	Sh	Kolai	backstrom1992	ˈẓ̌ʊgo̱	long	survey-phonetic	2	stress-marked@-2	penultimate		f_loch3ttywkdrk	Palula dhrígu and Shina ẓígo/j̣ígu have short root accent before the gender vowel, against the old final-accented adjective. Root-final accent assignment explains locus, while old ī shortening before the rg(h) history is independently required. Newer Kalkoti dríg has H associated with final-vowel loss, whereas the older unmarked drig is not itself evidence of no H. Kundal drī̌g is another distinct quantity outcome.
6368	dīrghá	Sh	gil	schmidt	j̣ígo	long	shina-mora	2	S@-2	penultimate		f_eb6r4q6v6zfhi	Palula dhrígu and Shina ẓígo/j̣ígu have short root accent before the gender vowel, against the old final-accented adjective. Root-final accent assignment explains locus, while old ī shortening before the rg(h) history is independently required. Newer Kalkoti dríg has H associated with final-vowel loss, whereas the older unmarked drig is not itself evidence of no H. Kundal drī̌g is another distinct quantity outcome.
6368	dīrghá	Sh	koh	schmidt	ẓígo	long	shina-mora	2	S@-2	penultimate		f_lsdzelrgczggu	Palula dhrígu and Shina ẓígo/j̣ígu have short root accent before the gender vowel, against the old final-accented adjective. Root-final accent assignment explains locus, while old ī shortening before the rg(h) history is independently required. Newer Kalkoti dríg has H associated with final-vowel loss, whereas the older unmarked drig is not itself evidence of no H. Kundal drī̌g is another distinct quantity outcome.
6368	dīrghá	Sh	gur	schmidt	j̣ígu	long	shina-mora	2	S@-2	penultimate		f_cojxl2nodvpcc	Palula dhrígu and Shina ẓígo/j̣ígu have short root accent before the gender vowel, against the old final-accented adjective. Root-final accent assignment explains locus, while old ī shortening before the rg(h) history is independently required. Newer Kalkoti dríg has H associated with final-vowel loss, whereas the older unmarked drig is not itself evidence of no H. Kundal drī̌g is another distinct quantity outcome.
6368	dīrghá	Sh	gil	degener-shina2008	ẓígo	long	gilgit-mora	2	S@-2	penultimate		f_2alfis35dlgmm	Palula dhrígu and Shina ẓígo/j̣ígu have short root accent before the gender vowel, against the old final-accented adjective. Root-final accent assignment explains locus, while old ī shortening before the rg(h) history is independently required. Newer Kalkoti dríg has H associated with final-vowel loss, whereas the older unmarked drig is not itself evidence of no H. Kundal drī̌g is another distinct quantity outcome.
6368	dīrghá	Sh	gil	buddruss-shina1996	ẓigo	long	gilgit-mora		unmarked	unscorable	no-single-location-mark	f_4hg43qu6wffve	Palula dhrígu and Shina ẓígo/j̣ígu have short root accent before the gender vowel, against the old final-accented adjective. Root-final accent assignment explains locus, while old ī shortening before the rg(h) history is independently required. Newer Kalkoti dríg has H associated with final-vowel loss, whereas the older unmarked drig is not itself evidence of no H. Kundal drī̌g is another distinct quantity outcome.
6926	nagná	Phal	Phal	CDIAL	nāano	naked	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_ny3qsmmjmj2qo	Palula náanu and Gilgit náno are root-accented before their gender vowel, agreeing with independently attested barytone nágnaka rather than the simple final-accented adjective. Palula long aa versus Gilgit short a then reflects different quantity history after gn simplification. Sauji niċaṅ requires separate suffix/consonant analysis and is unmarked.
6926	nagná	Sh	gil	CDIAL	nánŭ	naked	historical-dictionary	2	syllable-marked@-2	penultimate		f_3gkkfywhigmhi	Palula náanu and Gilgit náno are root-accented before their gender vowel, agreeing with independently attested barytone nágnaka rather than the simple final-accented adjective. Palula long aa versus Gilgit short a then reflects different quantity history after gn simplification. Sauji niċaṅ requires separate suffix/consonant analysis and is unmarked.
6926	nagná	Sh	gur	CDIAL	nonŭ	naked	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_34t6l7wz65vdo	Palula náanu and Gilgit náno are root-accented before their gender vowel, agreeing with independently attested barytone nágnaka rather than the simple final-accented adjective. Palula long aa versus Gilgit short a then reflects different quantity history after gn simplification. Sauji niċaṅ requires separate suffix/consonant analysis and is unmarked.
6926	nagná	Phal	Phal	liljegren	náanu	naked	palula-mora	2	E@-2	penultimate		f_te7erw54blipe	Palula náanu and Gilgit náno are root-accented before their gender vowel, agreeing with independently attested barytone nágnaka rather than the simple final-accented adjective. Palula long aa versus Gilgit short a then reflects different quantity history after gn simplification. Sauji niċaṅ requires separate suffix/consonant analysis and is unmarked.
6926	nagná	Phal	Phal	strand	nʹânu	naked	strand-phonatory-accent	2	E@-2	penultimate		f_v4dt6pxqg42kq	Palula náanu and Gilgit náno are root-accented before their gender vowel, agreeing with independently attested barytone nágnaka rather than the simple final-accented adjective. Palula long aa versus Gilgit short a then reflects different quantity history after gn simplification. Sauji niċaṅ requires separate suffix/consonant analysis and is unmarked.
6926	nagná	Sh	gil	degener-shina2008	náno	naked	gilgit-mora	2	S@-2	penultimate		f_cvpx43xzfyvpe	Palula náanu and Gilgit náno are root-accented before their gender vowel, agreeing with independently attested barytone nágnaka rather than the simple final-accented adjective. Palula long aa versus Gilgit short a then reflects different quantity history after gn simplification. Sauji niċaṅ requires separate suffix/consonant analysis and is unmarked.
6983	náva	Phal	Phal	CDIAL	nā́wu	new	historical-dictionary	2	syllable-marked@-2	penultimate		f_3le4z2i63455c	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Phal	Phal	CDIAL	nā̃o	new	historical-dictionary		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_qdze4dr2mdwl6	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	gil	CDIAL;Lor	nāvṷ	new	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_7anzsehaa2p7e	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Phal	Phal	liljegren	náawu	new	palula-mora	2	E@-2	penultimate		f_gyj7em6aqpm4e	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	Gupis	backstrom1992	ˈnɑwo	new	survey-phonetic	2	stress-marked@-2	penultimate		f_biyrjrr5bugi2	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	Gupis	backstrom1992	nɑo	new	survey-phonetic		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_3djsqmonxpuhc	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	punl	backstrom1992	nɑ̃u	new	survey-phonetic		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_wfqrcbbviczty	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	HunzaNasirabad	backstrom1992	ˈnɑwo̱	new	survey-phonetic	2	stress-marked@-2	penultimate		f_4zw2mp4t6ra2m	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	NagarThol	backstrom1992	nɑˈu	new	survey-phonetic	1	stress-marked@position-unresolved	unscorable	vowel-sequence-unresolved	f_lfh7nphimm4wu	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	NagarChalt	backstrom1992	nɑ̃ũ	new	survey-phonetic		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_7b52i4qckhlik	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	gil	backstrom1992	nɑ̃u	new	survey-phonetic		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_mrkapuisclysk	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	Haramosh	backstrom1992	nɑ̃ũ	new	survey-phonetic		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_ufzyvuxmylmbm	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	Bagrot	backstrom1992	nɑ̃ũ	new	survey-phonetic		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_d44u4miwtcfsi	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	Bunji	backstrom1992	nɑu	new	survey-phonetic		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_vn3ww7stjbmrm	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	Rondu	backstrom1992	nɑ̃ũ	new	survey-phonetic		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_ftr3mhj4mmkxw	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	Gahorabad	backstrom1992	nʌõ	new	survey-phonetic		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_ssapsequ2tg6c	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	DashkinAstor	backstrom1992	nɑũ	new	survey-phonetic		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_lcekumwhhblz2	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	KachuraJel	backstrom1992	nɑ̃ũ	new	survey-phonetic		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_dornzfxmv3xne	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	Satpara	backstrom1992	nɑ̃ũ	new	survey-phonetic		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_5pjhxxba4idkq	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	Gultari	backstrom1992	ˈnɑʷo	new	survey-phonetic	2	stress-marked@-2	penultimate		f_och7jvpczyfq2	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	Kharmang	backstrom1992	ˈnɑo	new	survey-phonetic	2	stress-marked@position-unresolved	unscorable	vowel-sequence-unresolved	f_ngikj5n73dfcw	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	ChilasKhinar	backstrom1992	nʌõ	new	survey-phonetic		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_q3eucig5fj4t2	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	ChilasJelil	backstrom1992	nʌõ	new	survey-phonetic		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_fk67egop4lhsw	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	Darel	backstrom1992	nɑõ	new	survey-phonetic		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_tmnsdybewbxi6	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	Tangir	backstrom1992	nɑõ	new	survey-phonetic		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_h6en5on5mohme	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	Sazin	backstrom1992	nʌo	new	survey-phonetic		unmarked	unscorable	vowel-sequence-unresolved;no-single-location-mark	f_ifzymuygwb6ma	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	gil	schmidt	naáwo	new	shina-mora	2	L@-2	penultimate		f_qi6wctkzoj7is	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
6983	náva	Sh	gil	degener-shina2008	naáwo	new	gilgit-mora	2	L@-2	penultimate		f_xl3kmfsnqx522	Palula náawu is early while Gilgit naáwo is late on a long vowel before a preserved w and gender ending. Kohistani nóo~, Guresi náa~ and Astori náu~ have early root prominence with different contraction. Gilgit's late aa therefore cannot be attributed to loss of the visible w alone; a historical extended-stem or geminate/glide stage is needed. This is a stringent residual for a cluster-only account of new late vowels.
7563	nī́la	Phal	Phal	CDIAL	nī́lo	green, blue; green; blue	historical-dictionary	2	syllable-marked@-2	penultimate		f_eknypwkfgopuq	Palula níilu and Schmidt/Degener Shina níilo/níilu preserve early root accent on old long ī. Buddruss niílo ‘blue’ is late in an otherwise comparable Gilgit adjective. Since the root was already long, this cannot be explained as the new short-vowel cluster compensation seen in ‘hot’. It is a direct source/lexical variation test for the early-long baseline.
7563	nī́la	Phal	Phal	strand	nʹîlo	green, blue; green; blue	strand-phonatory-accent	2	E@-2	penultimate		f_eknypwkfgopuq	Palula níilu and Schmidt/Degener Shina níilo/níilu preserve early root accent on old long ī. Buddruss niílo ‘blue’ is late in an otherwise comparable Gilgit adjective. Since the root was already long, this cannot be explained as the new short-vowel cluster compensation seen in ‘hot’. It is a direct source/lexical variation test for the early-long baseline.
7563	nī́la	Sh	Sh	CDIAL	nīlṷ	green, blue	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_v5ei5uksa7ydm	Palula níilu and Schmidt/Degener Shina níilo/níilu preserve early root accent on old long ī. Buddruss niílo ‘blue’ is late in an otherwise comparable Gilgit adjective. Since the root was already long, this cannot be explained as the new short-vowel cluster compensation seen in ‘hot’. It is a direct source/lexical variation test for the early-long baseline.
7563	nī́la	Phal	Phal	liljegren	níilu	green, blue	palula-mora	2	E@-2	penultimate		f_kffd6gadmjs24	Palula níilu and Schmidt/Degener Shina níilo/níilu preserve early root accent on old long ī. Buddruss niílo ‘blue’ is late in an otherwise comparable Gilgit adjective. Since the root was already long, this cannot be explained as the new short-vowel cluster compensation seen in ‘hot’. It is a direct source/lexical variation test for the early-long baseline.
7563	nī́la	Sh	gil	schmidt	níilo	green	shina-mora	2	E@-2	penultimate		f_h4z2frtsvu5re	Palula níilu and Schmidt/Degener Shina níilo/níilu preserve early root accent on old long ī. Buddruss niílo ‘blue’ is late in an otherwise comparable Gilgit adjective. Since the root was already long, this cannot be explained as the new short-vowel cluster compensation seen in ‘hot’. It is a direct source/lexical variation test for the early-long baseline.
7563	nī́la	Sh	koh	schmidt	níilo	green	shina-mora	2	E@-2	penultimate		f_2oyqgkielbvui	Palula níilu and Schmidt/Degener Shina níilo/níilu preserve early root accent on old long ī. Buddruss niílo ‘blue’ is late in an otherwise comparable Gilgit adjective. Since the root was already long, this cannot be explained as the new short-vowel cluster compensation seen in ‘hot’. It is a direct source/lexical variation test for the early-long baseline.
7563	nī́la	Sh	gur	schmidt	níilu	green	shina-mora	2	E@-2	penultimate		f_bqwf3chqaaj7o	Palula níilu and Schmidt/Degener Shina níilo/níilu preserve early root accent on old long ī. Buddruss niílo ‘blue’ is late in an otherwise comparable Gilgit adjective. Since the root was already long, this cannot be explained as the new short-vowel cluster compensation seen in ‘hot’. It is a direct source/lexical variation test for the early-long baseline.
7563	nī́la	Sh	Astor	schmidt	níilu	green	shina-mora	2	E@-2	penultimate		f_fyjprkqbxnkr2	Palula níilu and Schmidt/Degener Shina níilo/níilu preserve early root accent on old long ī. Buddruss niílo ‘blue’ is late in an otherwise comparable Gilgit adjective. Since the root was already long, this cannot be explained as the new short-vowel cluster compensation seen in ‘hot’. It is a direct source/lexical variation test for the early-long baseline.
7563	nī́la	Sh	gil	degener-shina2008	níilo	blue, green	gilgit-mora	2	E@-2	penultimate		f_ysfgf2sowocqi	Palula níilu and Schmidt/Degener Shina níilo/níilu preserve early root accent on old long ī. Buddruss niílo ‘blue’ is late in an otherwise comparable Gilgit adjective. Since the root was already long, this cannot be explained as the new short-vowel cluster compensation seen in ‘hot’. It is a direct source/lexical variation test for the early-long baseline.
7563	nī́la	Sh	gil	buddruss-shina1996	niílo	blue	gilgit-mora	2	L@-2	penultimate		f_qvjwriuno2ijg	Palula níilu and Schmidt/Degener Shina níilo/níilu preserve early root accent on old long ī. Buddruss niílo ‘blue’ is late in an otherwise comparable Gilgit adjective. Since the root was already long, this cannot be explained as the new short-vowel cluster compensation seen in ‘hot’. It is a direct source/lexical variation test for the early-long baseline.
7621	pakvá	Sh	Sh	CDIAL	pakŭ	ripe, cooked	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_vjrm4y7djqhxw	Gilgit páko is a short root-accented adjective before o, fitting the extended-stem pattern after kv reduction. Palula páača ‘ripen/be cooked’ is a verb citation rather than the corresponding adjective and belongs in a separate cell. The contrast with long Gilgit taáto shows that not all old two-consonant clusters yield compensatory late length.
7621	pakvá	Sh	gil	degener-shina2008	páko	ripe, perfect, strong; firm, hard	gilgit-mora	2	S@-2	penultimate		f_5svsl2qm3nptg	Gilgit páko is a short root-accented adjective before o, fitting the extended-stem pattern after kv reduction. Palula páača ‘ripen/be cooked’ is a verb citation rather than the corresponding adjective and belongs in a separate cell. The contrast with long Gilgit taáto shows that not all old two-consonant clusters yield compensatory late length.
7638	pákṣman	Sh	gil	degener-shina2008	paṣílo	woolen	gilgit-mora	2	S@-2	penultimate		f_zvmu3eieotcls	Palula páam is early long after reduction of kṣm and retention of root prominence. Old short a means that its length is secondary, plausibly associated with cluster simplification or later Palula lengthening. Gilgit paṣílo is an adjective meaning woolen, whose -ilo formation has its own accent and cannot be scored against the noun's root accent.
