class_id	family_or_unlinked_member	language	forms	outcomes	selected_class_tokens	all_counterpart_tokens	strict_exclusions	interpretation	family_analysis
Kalkoti-comparison-Palula-E-without-short-final-vowel	7655	Phal	"[""panǰ [five; liljegren; biori]"", ""páanǰ [five; liljegren; Phal]"", ""pānž [five; CDIAL; Phal]"", ""pʹânǰ [5; strand; Phal]""]"	"[""E@-1"", ""short-monosyllable"", ""unmarked""]"	"[""f_a6lnhdjqs3q4k""]"	"[""f_2jrcjk3avpex4"", ""f_a6lnhdjqs3q4k"", ""f_4ulipxwirqgb2"", ""f_xj7r6ye5ev5t4""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula páanǰ/Biori panǰ fits later closed-a lengthening with early accent; Shina poš/poi has nasal-environment backing and affricate/sibilant reduction. The old root prominence is compatible, but the short main-Shina citation cannot reveal a long-mora class. Kalkoti paanǰ and Kundal pā̃j add segmental coverage without a tone decision in these sources.
Kalkoti-comparison-Palula-E-without-short-final-vowel	7655	Sv	"[""paanǰ [five; knobloch2020sauji; HKAT-sdg]"", ""pānǰ [five; CDIAL; Sv]""]"	"[""unmarked""]"	[]	"[""f_2b7y3lxfyw7ly"", ""f_o6c3kqy7ad446""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula páanǰ/Biori panǰ fits later closed-a lengthening with early accent; Shina poš/poi has nasal-environment backing and affricate/sibilant reduction. The old root prominence is compatible, but the short main-Shina citation cannot reveal a long-mora class. Kalkoti paanǰ and Kundal pā̃j add segmental coverage without a tone decision in these sources.
Kalkoti-comparison-Palula-E-without-short-final-vowel	7655	Kalk	"[""paanǰ [five; hultman2023kalkoti; HKAT-xka]"", ""paanǰ [five; kalkoti; HKAT-xka]""]"	"[""unmarked""]"	"[""f_2liyesszlpefm"", ""f_tsp7ffcuqkvmw""]"	"[""f_2liyesszlpefm"", ""f_tsp7ffcuqkvmw""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula páanǰ/Biori panǰ fits later closed-a lengthening with early accent; Shina poš/poi has nasal-environment backing and affricate/sibilant reduction. The old root prominence is compatible, but the short main-Shina citation cannot reveal a long-mora class. Kalkoti paanǰ and Kundal pā̃j add segmental coverage without a tone decision in these sources.
Kalkoti-comparison-Palula-E-without-short-final-vowel	7655	Kund	"[""pā̃j [five; kund; Kund]""]"	"[""unmarked""]"	[]	"[""f_6a6bruw3ch2go""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula páanǰ/Biori panǰ fits later closed-a lengthening with early accent; Shina poš/poi has nasal-environment backing and affricate/sibilant reduction. The old root prominence is compatible, but the short main-Shina citation cannot reveal a long-mora class. Kalkoti paanǰ and Kundal pā̃j add segmental coverage without a tone decision in these sources.
Kalkoti-comparison-Palula-E-without-short-final-vowel	7655	bro	"[""põõš [five; schmidt; bro]""]"	"[""unmarked""]"	[]	"[""f_v3eomwy6nxatw""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula páanǰ/Biori panǰ fits later closed-a lengthening with early accent; Shina poš/poi has nasal-environment backing and affricate/sibilant reduction. The old root prominence is compatible, but the short main-Shina citation cannot reveal a long-mora class. Kalkoti paanǰ and Kundal pā̃j add segmental coverage without a tone decision in these sources.
Kalkoti-comparison-Palula-E-without-short-final-vowel	7655	Ush	"[""poʃ [five; rensch-decker-hallberg1992; SSNP-ushojo-USH]""]"	"[""unmarked""]"	[]	"[""f_hvszb2iohrepk""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula páanǰ/Biori panǰ fits later closed-a lengthening with early accent; Shina poš/poi has nasal-environment backing and affricate/sibilant reduction. The old root prominence is compatible, but the short main-Shina citation cannot reveal a long-mora class. Kalkoti paanǰ and Kundal pā̃j add segmental coverage without a tone decision in these sources.
Kalkoti-comparison-Palula-E-without-short-final-vowel	9250	Sh	"[""bi [seed; CDIAL; gil]"", ""bii [seed; degener-shina2008; gil]"", ""bíi [seed; schmidt; Astor]"", ""bíi [seed; schmidt; dr]"", ""bíi [seed; schmidt; gil]"", ""bíi [seed; schmidt; gur]"", ""bíi [seed; schmidt; koh]"", ""bīh [seed; CDIAL; gur]""]"	"[""E@-1"", ""unmarked""]"	[]	"[""f_slkwflntr5ft4"", ""f_cjqg5zbovcy5m"", ""f_2qw7bsf3atsca"", ""f_bw56aqzkn5gvs"", ""f_shgmszmpejubq"", ""f_wmhdb44x7f2ja"", ""f_32dcztwz53gw4"", ""f_nmo6brkd4ongs""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula and all four Schmidt Shina dialects bíi retain early accent on the inherited long root after intervocalic j and final a disappear. This provides a particularly clean early-accent control because old ī does not undergo the ā-to-oo raising that complicates many western examples. Hultman's Kalkoti bii is explicitly toneless, a meaningful contrast requiring a separate tonal analysis rather than treating its missing acute as missing data.
Kalkoti-comparison-Palula-E-without-short-final-vowel	9250	Phal	"[""bíi [seed; liljegren; Phal]"", ""bʹî [seed; strand; Phal]""]"	"[""E@-1""]"	"[""f_2357lw35sowk2""]"	"[""f_2357lw35sowk2"", ""f_k4szkj3wqmy66""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula and all four Schmidt Shina dialects bíi retain early accent on the inherited long root after intervocalic j and final a disappear. This provides a particularly clean early-accent control because old ī does not undergo the ā-to-oo raising that complicates many western examples. Hultman's Kalkoti bii is explicitly toneless, a meaningful contrast requiring a separate tonal analysis rather than treating its missing acute as missing data.
Kalkoti-comparison-Palula-E-without-short-final-vowel	9250	Sv	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula and all four Schmidt Shina dialects bíi retain early accent on the inherited long root after intervocalic j and final a disappear. This provides a particularly clean early-accent control because old ī does not undergo the ā-to-oo raising that complicates many western examples. Hultman's Kalkoti bii is explicitly toneless, a meaningful contrast requiring a separate tonal analysis rather than treating its missing acute as missing data.
Kalkoti-comparison-Palula-E-without-short-final-vowel	9250	Kalk	"[""bii [seed; hultman2023kalkoti; HKAT-xka]""]"	"[""0-explicit""]"	"[""f_4ju6v7tkpqq2m""]"	"[""f_4ju6v7tkpqq2m""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula and all four Schmidt Shina dialects bíi retain early accent on the inherited long root after intervocalic j and final a disappear. This provides a particularly clean early-accent control because old ī does not undergo the ā-to-oo raising that complicates many western examples. Hultman's Kalkoti bii is explicitly toneless, a meaningful contrast requiring a separate tonal analysis rather than treating its missing acute as missing data.
Kalkoti-comparison-Palula-E-without-short-final-vowel	9250	Kund	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula and all four Schmidt Shina dialects bíi retain early accent on the inherited long root after intervocalic j and final a disappear. This provides a particularly clean early-accent control because old ī does not undergo the ā-to-oo raising that complicates many western examples. Hultman's Kalkoti bii is explicitly toneless, a meaningful contrast requiring a separate tonal analysis rather than treating its missing acute as missing data.
Kalkoti-comparison-Palula-E-without-short-final-vowel	9250	bro	"[""bii [seed; schmidt; bro]""]"	"[""unmarked""]"	[]	"[""f_vigy5kxraqnma""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula and all four Schmidt Shina dialects bíi retain early accent on the inherited long root after intervocalic j and final a disappear. This provides a particularly clean early-accent control because old ī does not undergo the ā-to-oo raising that complicates many western examples. Hultman's Kalkoti bii is explicitly toneless, a meaningful contrast requiring a separate tonal analysis rather than treating its missing acute as missing data.
Kalkoti-comparison-Palula-E-without-short-final-vowel	9250	Ush	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula and all four Schmidt Shina dialects bíi retain early accent on the inherited long root after intervocalic j and final a disappear. This provides a particularly clean early-accent control because old ī does not undergo the ā-to-oo raising that complicates many western examples. Hultman's Kalkoti bii is explicitly toneless, a meaningful contrast requiring a separate tonal analysis rather than treating its missing acute as missing data.
Kalkoti-comparison-Palula-E-without-short-final-vowel	6984	Sh	"[""nau [Nine; grierson-lsi1928; LSI-CHILASIOFDRAS]"", ""nau [Nine; grierson-lsi1928; LSI-CHILASI]"", ""nau [Nine; grierson-lsi1928; LSI-SHINAGILGITI]"", ""naw [nine; schmidt; gil]"", ""náu [nine; schmidt; Astor]"", ""náu [nine; schmidt; dr]"", ""náu [nine; schmidt; gur]"", ""náŭ [nine; CDIAL; gil]"", ""nùũ [nine; backstrom1992; HunzaNasirabad]"", ""nāũ [nine; CDIAL; pales]"", ""nɑo [nine; backstrom1992; Kharmang]"", ""nɑo [nine; backstrom1992; Sazin]"", ""nɑu [nine; backstrom1992; dr]"", ""nɑu [nine; backstrom1992; gil]"", ""nɑõ [nine; backstrom1992; Darel]"", ""nɑõ [nine; backstrom1992; Gupis]"", ""nɑ̃õ [nine; backstrom1992; ChilasJelil]"", ""nɑ̃õ [nine; backstrom1992; ChilasKhinar]"", ""nɑ̃õ [nine; backstrom1992; Gahorabad]"", ""nɑ̃õ [nine; backstrom1992; Harban]"", ""nɑ̃õ [nine; backstrom1992; KachuraJel]"", ""nɑ̃õ [nine; backstrom1992; Rondu]"", ""nɑ̃õ [nine; backstrom1992; Satpara]"", ""nɑ̃õ [nine; backstrom1992; Tangir]"", ""nɑ̃ũ [nine; backstrom1992; Bagrot]"", ""nɑ̃ũ [nine; backstrom1992; Haramosh]"", ""nɑ̃ũ [nine; backstrom1992; Jalkot]"", ""nɑ̃ũ [nine; backstrom1992; pales]"", ""nʌo [nine; backstrom1992; NagarThol]"", ""nʌõ [nine; backstrom1992; punl]"", ""nʌũ [nine; backstrom1992; Kolai]"", ""nᶺõ [nine; backstrom1992; Astor]"", ""nᶺõ [nine; backstrom1992; Bunji]"", ""nᶺõ [nine; backstrom1992; DashkinAstor]"", ""nᶺõ [nine; backstrom1992; Gultari]"", ""ˈnɑ̱o [nine; backstrom1992; NagarChalt]""]"	"[""F"", ""short-monosyllable"", ""stress-marked@position-unresolved"", ""syllable-marked@position-unresolved"", ""unmarked"", ""vowel-sequence-marked@position-unresolved""]"	[]	"[""f_k65zfbyrku2vq"", ""f_mxqcnylo34v5y"", ""f_2q7zxtvc7etii"", ""f_f7aw7j5m3yscw"", ""f_5nucfkmohpw5q"", ""f_abjoiu43d2vfi"", ""f_xluemgybgbvrs"", ""f_wqgar5atefkwq"", ""f_7h53klfx2prgs"", ""f_kbch64rawzsbu"", ""f_yg4kzyswnbt2c"", ""f_hb5lej5blxeik"", ""f_bqu5rnyv6yzys"", ""f_dj5ied32365ow"", ""f_puvrylmm6rifo"", ""f_4s3divnydkkh2"", ""f_xuopfgguetrv4"", ""f_njxlo526wxzda"", ""f_oicmiq4tz6q2a"", ""f_usn5nyhdm2w3w"", ""f_hd5xp5xb3fhdq"", ""f_hkkpczokx7622"", ""f_5aqsvyvii6iyi"", ""f_srtgkhsgzymws"", ""f_prrx5ii6nkdqi"", ""f_rpi73djtnh6ug"", ""f_342y6zkznz6ze"", ""f_5gpvyg7qcv4zm"", ""f_mlvp2shbsny6m"", ""f_hwomgsbm6z6qe"", ""f_iiph4s6ex7jf4"", ""f_2o5fainsmfk5e"", ""f_slk2ep3uotx6i"", ""f_2toecfgclsook"", ""f_v4jukjr5k3iia"", ""f_j7xarstipdo46""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula núu and Shina náu/naw retain prominence on the first material of the old numeral after v weakening/coalescence. The western monophthong and Shina unequal-vowel sequence must not be scored as identical mora structures. Kalkoti nam has a separate final-sonorant development and unmarked tone.
Kalkoti-comparison-Palula-E-without-short-final-vowel	6984	Phal	"[""nau [nine; CDIAL; Phal]"", ""nuː [9; liljegren-hindukush; HKAT-phl]"", ""núu [nine; liljegren; Phal]"", ""nū [nine; CDIAL; Phal]"", ""nū̃ [nine; CDIAL; Phal]"", ""nʹû [9; strand; Phal]""]"	"[""E@-1"", ""unmarked""]"	"[""f_xwhsjzmk7plme""]"	"[""f_l7k2bseglxequ"", ""f_n27u5kmqbf66k"", ""f_sve4qnanztpte"", ""f_xwhsjzmk7plme"", ""f_vdk4bpwey22uy"", ""f_c3reywq7dvki6""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula núu and Shina náu/naw retain prominence on the first material of the old numeral after v weakening/coalescence. The western monophthong and Shina unequal-vowel sequence must not be scored as identical mora structures. Kalkoti nam has a separate final-sonorant development and unmarked tone.
Kalkoti-comparison-Palula-E-without-short-final-vowel	6984	Sv	"[""nu [nine; knobloch2020sauji; HKAT-sdg]"", ""nōu [nine; CDIAL; Sv]""]"	"[""unmarked""]"	[]	"[""f_2etr6socyw4va"", ""f_52vdgvrfusome""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula núu and Shina náu/naw retain prominence on the first material of the old numeral after v weakening/coalescence. The western monophthong and Shina unequal-vowel sequence must not be scored as identical mora structures. Kalkoti nam has a separate final-sonorant development and unmarked tone.
Kalkoti-comparison-Palula-E-without-short-final-vowel	6984	Kalk	"[""nam [nine; kalkoti; HKAT-xka]"", ""num [nine; hultman2023kalkoti; HKAT-xka]""]"	"[""unmarked""]"	"[""f_7grzdersjvifq"", ""f_f7doxnrdxqyvm""]"	"[""f_f7doxnrdxqyvm"", ""f_7grzdersjvifq""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula núu and Shina náu/naw retain prominence on the first material of the old numeral after v weakening/coalescence. The western monophthong and Shina unequal-vowel sequence must not be scored as identical mora structures. Kalkoti nam has a separate final-sonorant development and unmarked tone.
Kalkoti-comparison-Palula-E-without-short-final-vowel	6984	Kund	"[""nɔ̄̃ [nine; kund; Kund]""]"	"[""unmarked""]"	[]	"[""f_kquaijzmqfxhu""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula núu and Shina náu/naw retain prominence on the first material of the old numeral after v weakening/coalescence. The western monophthong and Shina unequal-vowel sequence must not be scored as identical mora structures. Kalkoti nam has a separate final-sonorant development and unmarked tone.
Kalkoti-comparison-Palula-E-without-short-final-vowel	6984	bro	"[""nũũ [nine; schmidt; bro]""]"	"[""unmarked""]"	[]	"[""f_f37m7mnjln3n2""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula núu and Shina náu/naw retain prominence on the first material of the old numeral after v weakening/coalescence. The western monophthong and Shina unequal-vowel sequence must not be scored as identical mora structures. Kalkoti nam has a separate final-sonorant development and unmarked tone.
Kalkoti-comparison-Palula-E-without-short-final-vowel	6984	Ush	"[""'nʌõ [nine; rensch-decker-hallberg1992; SSNP-ushojo-USH]""]"	"[""stress-marked@position-unresolved""]"	[]	"[""f_ygjwmd53ci642""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula núu and Shina náu/naw retain prominence on the first material of the old numeral after v weakening/coalescence. The western monophthong and Shina unequal-vowel sequence must not be scored as identical mora structures. Kalkoti nam has a separate final-sonorant development and unmarked tone.
Kalkoti-comparison-Palula-L-without-short-final-vowel	10716	Sh	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula rhoó and Strand rhôʹ have late oo after contraction; Strand primary Phal-r.html105 explicitly cites rāva10716 and gives inflection -ʹa with ow stem material. Full Turner10716 has unaccented rāva yell, distinct from accented short ráva10641 roar. Kalkoti róo is explicitly early High and explicitly lacks Low despite Palula rh. This is a strong Palula L to Kalkoti H1 correspondence, while the absence of Low is a separate issue. The Palula h is not present in either old rava/rāva form; its chronology cannot be assumed from the modern onset alone.
Kalkoti-comparison-Palula-L-without-short-final-vowel	10716	Phal	"[""rhooá díi [to sing; liljegren; Phal]"", ""rhoó [song; music; liljegren; Phal]"", ""rhoó díi [to sing; liljegren; Phal]"", ""rhôʹ [song; strand; Phal]""]"	"[""L@-1"", ""multiple-accents""]"	"[""f_i4epwziehkgiq""]"	"[""f_di3f5nik4oxgw"", ""f_i4epwziehkgiq"", ""f_rmjksorgvpzdo"", ""f_7h5rws77hvzxc""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula rhoó and Strand rhôʹ have late oo after contraction; Strand primary Phal-r.html105 explicitly cites rāva10716 and gives inflection -ʹa with ow stem material. Full Turner10716 has unaccented rāva yell, distinct from accented short ráva10641 roar. Kalkoti róo is explicitly early High and explicitly lacks Low despite Palula rh. This is a strong Palula L to Kalkoti H1 correspondence, while the absence of Low is a separate issue. The Palula h is not present in either old rava/rāva form; its chronology cannot be assumed from the modern onset alone.
Kalkoti-comparison-Palula-L-without-short-final-vowel	10716	Sv	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula rhoó and Strand rhôʹ have late oo after contraction; Strand primary Phal-r.html105 explicitly cites rāva10716 and gives inflection -ʹa with ow stem material. Full Turner10716 has unaccented rāva yell, distinct from accented short ráva10641 roar. Kalkoti róo is explicitly early High and explicitly lacks Low despite Palula rh. This is a strong Palula L to Kalkoti H1 correspondence, while the absence of Low is a separate issue. The Palula h is not present in either old rava/rāva form; its chronology cannot be assumed from the modern onset alone.
Kalkoti-comparison-Palula-L-without-short-final-vowel	10716	Kalk	"[""róo [song, music; hultman2023kalkoti; HKAT-xka]"", ""róo [song; hultman2023kalkoti; HKAT-xka]""]"	"[""H1@-1""]"	"[""f_6wshauqvurlp2"", ""f_zdv7rejopn4em""]"	"[""f_zdv7rejopn4em"", ""f_6wshauqvurlp2""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula rhoó and Strand rhôʹ have late oo after contraction; Strand primary Phal-r.html105 explicitly cites rāva10716 and gives inflection -ʹa with ow stem material. Full Turner10716 has unaccented rāva yell, distinct from accented short ráva10641 roar. Kalkoti róo is explicitly early High and explicitly lacks Low despite Palula rh. This is a strong Palula L to Kalkoti H1 correspondence, while the absence of Low is a separate issue. The Palula h is not present in either old rava/rāva form; its chronology cannot be assumed from the modern onset alone.
Kalkoti-comparison-Palula-L-without-short-final-vowel	10716	Kund	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula rhoó and Strand rhôʹ have late oo after contraction; Strand primary Phal-r.html105 explicitly cites rāva10716 and gives inflection -ʹa with ow stem material. Full Turner10716 has unaccented rāva yell, distinct from accented short ráva10641 roar. Kalkoti róo is explicitly early High and explicitly lacks Low despite Palula rh. This is a strong Palula L to Kalkoti H1 correspondence, while the absence of Low is a separate issue. The Palula h is not present in either old rava/rāva form; its chronology cannot be assumed from the modern onset alone.
Kalkoti-comparison-Palula-L-without-short-final-vowel	10716	bro	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula rhoó and Strand rhôʹ have late oo after contraction; Strand primary Phal-r.html105 explicitly cites rāva10716 and gives inflection -ʹa with ow stem material. Full Turner10716 has unaccented rāva yell, distinct from accented short ráva10641 roar. Kalkoti róo is explicitly early High and explicitly lacks Low despite Palula rh. This is a strong Palula L to Kalkoti H1 correspondence, while the absence of Low is a separate issue. The Palula h is not present in either old rava/rāva form; its chronology cannot be assumed from the modern onset alone.
Kalkoti-comparison-Palula-L-without-short-final-vowel	10716	Ush	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula rhoó and Strand rhôʹ have late oo after contraction; Strand primary Phal-r.html105 explicitly cites rāva10716 and gives inflection -ʹa with ow stem material. Full Turner10716 has unaccented rāva yell, distinct from accented short ráva10641 roar. Kalkoti róo is explicitly early High and explicitly lacks Low despite Palula rh. This is a strong Palula L to Kalkoti H1 correspondence, while the absence of Low is a separate issue. The Palula h is not present in either old rava/rāva form; its chronology cannot be assumed from the modern onset alone.
Kalkoti-comparison-Palula-L-without-short-final-vowel	13952	Sh	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula haáḍ beside Biori haḍ provides a strong late-new-aa example with h in a closed monosyllable. haṇḍúk/haḍúng and Strand haḍʹung are extended skeleton or bone forms, not the same cell; marrow is a compound. Kalkoti aḍ/aṛ loses initial h and has separate tone evidence to establish. Turner explicitly calls the ásthi connection very doubtful.
Kalkoti-comparison-Palula-L-without-short-final-vowel	13952	Phal	"[""haáḍ [bone; liljegren; Phal]"", ""haḍ [bone; liljegren; biori]"", ""haḍ-miṓ [marrow; CDIAL; Phal]"", ""haḍúng [bones; skeleton; liljegren; Phal]"", ""haḍʹung [bone; strand; Phal]"", ""haḍḍuṅg [bone; CDIAL; Phal]"", ""haṇḍúk [bones; skeleton; liljegren; Phal]""]"	"[""L@-1"", ""S@-1"", ""short-monosyllable"", ""syllable-marked@position-unresolved"", ""unmarked""]"	"[""f_gylv2zfgesifi""]"	"[""f_r3pva6vunkkwy"", ""f_q2klhquruzn3s"", ""f_gylv2zfgesifi"", ""f_zhqwjvhzncmiy"", ""f_edzzvjgnn4ga4"", ""f_cm4pvgrxkj6xo"", ""f_f4lh6ynyjramg"", ""f_i4qmk6bggzcx2"", ""f_b64ucecup23dk""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula haáḍ beside Biori haḍ provides a strong late-new-aa example with h in a closed monosyllable. haṇḍúk/haḍúng and Strand haḍʹung are extended skeleton or bone forms, not the same cell; marrow is a compound. Kalkoti aḍ/aṛ loses initial h and has separate tone evidence to establish. Turner explicitly calls the ásthi connection very doubtful.
Kalkoti-comparison-Palula-L-without-short-final-vowel	13952	Sv	"[""haːɖ [bone; knobloch2020sauji; HKAT-sdg]"", ""haːɖu [bone; knobloch2020sauji; HKAT-sdg]"", ""haːɖu [bone; liljegren-hindukush; HKAT-sdg]"", ""hʌɖ [bone; decker1992; SSNP-chitral-SSS]""]"	"[""unmarked""]"	[]	"[""f_fwkan4kndsfn4"", ""f_7dodri4ymhiem"", ""f_rnmknc54y7yfu"", ""f_4nhj5b2zgrii2""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula haáḍ beside Biori haḍ provides a strong late-new-aa example with h in a closed monosyllable. haṇḍúk/haḍúng and Strand haḍʹung are extended skeleton or bone forms, not the same cell; marrow is a compound. Kalkoti aḍ/aṛ loses initial h and has separate tone evidence to establish. Turner explicitly calls the ásthi connection very doubtful.
Kalkoti-comparison-Palula-L-without-short-final-vowel	13952	Kalk	"[""aḍ [bone; kalkoti; HKAT-xka]"", ""aṛ [bone; kalkoti; HKAT-xka]"", ""ɑɽ [bone; liljegren-hindukush; HKAT-xka]""]"	"[""unmarked""]"	"[""f_p6p3qwo4psfsw"", ""f_rlpla7ri2qfxs""]"	"[""f_rlpla7ri2qfxs"", ""f_p6p3qwo4psfsw"", ""f_cczkdsk2bjpbq""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula haáḍ beside Biori haḍ provides a strong late-new-aa example with h in a closed monosyllable. haṇḍúk/haḍúng and Strand haḍʹung are extended skeleton or bone forms, not the same cell; marrow is a compound. Kalkoti aḍ/aṛ loses initial h and has separate tone evidence to establish. Turner explicitly calls the ásthi connection very doubtful.
Kalkoti-comparison-Palula-L-without-short-final-vowel	13952	Kund	"[""heːɽ [bone; liljegren-hindukush; HKAT-shd]"", ""hiṛ [bone; kund; Kund]""]"	"[""unmarked""]"	[]	"[""f_dlq5jrgnca5ci"", ""f_jnmeiohyqntc6""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula haáḍ beside Biori haḍ provides a strong late-new-aa example with h in a closed monosyllable. haṇḍúk/haḍúng and Strand haḍʹung are extended skeleton or bone forms, not the same cell; marrow is a compound. Kalkoti aḍ/aṛ loses initial h and has separate tone evidence to establish. Turner explicitly calls the ásthi connection very doubtful.
Kalkoti-comparison-Palula-L-without-short-final-vowel	13952	bro	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula haáḍ beside Biori haḍ provides a strong late-new-aa example with h in a closed monosyllable. haṇḍúk/haḍúng and Strand haḍʹung are extended skeleton or bone forms, not the same cell; marrow is a compound. Kalkoti aḍ/aṛ loses initial h and has separate tone evidence to establish. Turner explicitly calls the ásthi connection very doubtful.
Kalkoti-comparison-Palula-L-without-short-final-vowel	13952	Ush	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula haáḍ beside Biori haḍ provides a strong late-new-aa example with h in a closed monosyllable. haṇḍúk/haḍúng and Strand haḍʹung are extended skeleton or bone forms, not the same cell; marrow is a compound. Kalkoti aḍ/aṛ loses initial h and has separate tone evidence to establish. Turner explicitly calls the ásthi connection very doubtful.
Kalkoti-comparison-Palula-L-without-short-final-vowel	3696	Sh	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula c̣hiír and Strand c̣hîʹr retain old ī and place accent on its second mora after loss of final accented a. This is a clean long-root oxytone apocope example with aspiration retained; aspiration is not needed to create the contrast. Sauji c̣hir lacks a reliable contour and may have reduced quantity.
